x,y
41.437,208.281
42.064,207.435
46.232,205.389
51.333,201.778
55.674,197.894
53.335,193.626
50.731,193.173
51.348,195.187
57.885,191.323
59.744,185.142
58.553,188.601
61.538,194.511
65.545,200.217
63.729,213.557
62.077,216.987
57.851,225.512
50.995,231.272
41.351,232.165
34.553,225.093
37.588,219.91
44.902,220.881
45.954,226.011
40.364,226.469
44.314,224.311
46.11,225.767
38.887,231.614
32.853,235.024
26.105,237.338
31.225,226.07
30.907,216.876
26.864,211.858
25.612,211.632
25.866,211.4
24.947,210.696
25.083,210.355
25.877,210.305
28.546,210.357
31.67,215.833
30.636,220.704
29.082,221.612
31.877,207.958
44.432,201.378
46.059,202.335
49.819,202.084
48.111,204.153
45.179,206.662
44.889,202.417
49.19,201.839
49.12,207.635
47.511,208.173
44.44,207.113
43.241,208.38
36.043,213.312
34.38,212.177
36.509,209.978
40.109,213.395
39.623,215.841
35.85,215.641
35.659,214.24
37.268,212.126
37.81,212.283
38.92,208.146
39.577,208.151
42.86,211.002
46.089,212.029
46.398,216.67
40.466,219.937
36.185,220.143
36.998,216.409
40.168,224.568
38.004,228.959
37.949,229.402
36.886,230.413
36.882,230.637
36.537,231.588
36.697,231.786
34.05,237.395
28.309,243.161
23.815,247.227
