x,y
181.261,44.558
182.214,40.289
182.848,39.659
186.387,36.983
189.273,37.502
182.292,37.68
175.826,38.643
172.443,42.114
178.056,45.815
180.674,39.394
176.077,35.12
172.878,36.935
180.075,32.795
180.221,35.815
179.553,40.066
173.982,39.268
172.154,38.402
170.339,37.244
169.698,36.476
169.873,35.973
174.293,34.824
176.283,38.527
170.488,42.081
167.477,40.226
167.604,40.218
166.977,37.481
167.334,34.594
168.065,34.095
173.259,31.101
171.893,27.308
169.329,26.246
166.174,27.245
168.788,29.073
171.517,23.69
171.984,22.748
172.147,22.665
171.091,24.728
166.822,25.622
171.968,17.453
173.975,21.378
171.125,25.204
165.01,23.846
168.092,17.091
172.433,17.462
179.032,16.578
180.185,16.453
171.423,16.956
164.606,24.774
162.249,30.336
160.548,36.016
156.883,30.449
160.221,24.763
172.755,22.606
175.314,24.989
171.658,35.791
164.997,31.256
166.656,24.26
173.866,22.622
172.167,26.894
164.353,28.563
157.56,34.14
148.486,42.977
140.807,45.968
131.433,49.16
125.068,55.719
120.719,60.136
118.482,63.429
118.866,63.373
120.298,62.872
123.644,57.633
121.348,56.533
120.117,56.643
118.809,57.819
126.714,62.742
122.322,57.104
117.71,59.022
116.256,64.408
116.197,64.624
116.51,64.508
117.402,63.759
120.623,61.333
122.284,56.009
120.75,50.304
119.225,47.314
114.322,51.025
110.023,56.401
108.046,58.433
104.952,61.888
93.832,72.813
86.284,78.833
80.149,87.108
80.97,90.107
82.848,91.064
87.229,86.517
93.724,77.279
99.438,65.553
102.444,59.335
103.205,57.99
103.857,56.582
102.707,54.448
99.786,46.843
102.28,46.542
104.629,47.146
107.736,54.423
100.735,55.952
102.331,46.495
108.208,50.139
104.955,56.319
97.957,52.055
102.793,46.46
110.626,47.18
120.85,47.176
128.554,43.503
130.549,38.728
130.186,34.338
127.237,31.151
123.247,38.361
125.504,39.345
126.285,32.706
120.383,30.115
120.212,28.689
120.328,31.99
115.192,37.675
108.373,39.036
107.167,39.406
106.431,37.064
109.812,33.036
112.309,31.905
114.422,30.958
115.779,28.614
111.664,30.78
111.194,31.84
111.491,32.115
110.847,32.321
106.166,29.659
97.562,29.083
93.231,36.892
89.674,44.45
78.353,47.203
73.062,46.224
68.523,45.908
68.247,46.712
69.039,47.805
74.081,54.451
76.81,55.331
77.268,55.046
82.451,49.75
86.035,46.746
88.086,43.533
85.948,38.595
79.178,41.361
76.125,42.984
74.665,43.47
74.633,43.634
76.199,44.421
78.501,46.946
77.345,48.85
72.835,44.251
69.742,31.072
67.873,26.893
67.628,25.507
67.917,25.589
65.85,26.265
65.382,25.918
62.744,22.214
62.636,20.911
62.748,20.575
64.104,20.309
65.101,21.337
63.54,20.993
70.147,18.993
70.449,23.58
68.468,27.726
64.872,27.864
64.021,19.862
63.998,19.942
63.36,30.264
68.03,41.459
