x,y
89.791,151.098
89.514,150.928
88.1,149.521
87.353,147.933
87.49,147.561
87.293,147.338
84.246,147.401
81.445,147.761
80.813,147.872
80.616,147.928
80.774,147.696
80.969,147.562
81.355,147.378
81.224,147.375
81.705,147.151
81.763,147.204
82.347,146.871
83.09,146.621
83.862,146.266
84.296,146.492
84.367,146.689
83.071,147.154
80.673,147.654
79.108,147.569
78.218,147.625
76.996,147.474
75.421,149.013
77.489,145.324
79.147,143.967
80.67,142.809
82.732,142.598
84.207,143.03
84.951,143.668
84.529,148.438
83.669,150.041
80.623,148.652
82.779,146.961
83.699,146.826
84.15,146.754
84.549,146.731
84.588,146.499
84.909,144.793
79.741,139.027
77.389,137.526
76.366,136.69
75.984,135.947
75.427,133.419
86.986,132.084
89.666,142.835
89.715,143.751
89.973,144.431
90.091,144.831
90.11,144.946
90.184,145.1
90.145,145.099
90.078,144.962
90.147,145.056
90.078,145.038
90.131,145.352
90.137,145.415
90.14,145.508
90.13,145.677
90.072,145.822
89.423,145.788
89.267,145.81
87.136,145.428
86.638,145.358
85.928,145.273
85.691,145.224
85.466,145.229
85.281,145.198
84.258,144.992
83.462,144.691
82.32,144.08
81.265,143.407
79.537,142.387
76.465,140.445
75.574,139.846
75.322,139.577
75.313,139.583
75.337,139.604
75.289,139.583
75.183,139.527
74.9,139.244
74.864,139.232
74.858,139.256
74.793,139.18
74.75,139.165
74.279,138.602
73.977,138.307
73.856,138.164
73.766,138.142
73.647,138.015
73.537,137.93
73.641,138.0
73.611,138.034
73.664,138.084
73.7,138.13
73.679,138.046
73.674,138.086
73.744,138.068
73.656,138.072
73.663,138.036
73.787,138.132
73.683,138.038
73.735,138.067
73.708,138.047
73.72,138.052
73.703,138.093
73.75,138.141
73.715,138.053
73.509,137.84
73.441,137.823
73.258,137.699
73.109,137.55
73.028,137.485
72.967,137.436
72.884,137.354
72.976,137.459
72.972,137.459
72.988,137.49
72.921,137.429
72.934,137.443
72.942,137.476
72.906,137.447
72.832,137.348
72.781,137.372
72.86,137.437
72.809,137.424
72.914,137.535
72.827,137.35
72.836,137.402
72.547,137.119
72.318,136.908
71.984,136.546
71.426,135.749
70.989,134.997
70.678,134.195
71.352,129.645
78.479,126.449
79.072,127.45
80.697,127.371
81.06,126.789
79.504,127.511
80.374,129.487
79.947,130.052
79.931,131.765
79.394,132.17
80.762,131.552
85.891,129.811
87.776,126.217
95.415,122.583
94.793,119.681
98.918,111.959
106.011,116.221
107.975,118.931
106.288,128.444
106.098,129.631
108.91,134.584
118.224,135.385
117.38,138.16
113.164,141.102
110.049,131.871
106.866,128.33
105.534,117.003
102.732,111.429
100.649,110.74
97.274,112.521
98.094,118.379
98.995,119.02
97.77,117.262
93.497,125.919
95.826,127.349
96.933,128.428
97.585,128.983
97.46,128.659
96.23,128.657
96.556,128.67
96.29,129.057
