x,y
351.323,440.02
351.216,439.668
350.983,439.782
350.189,440.231
349.992,440.436
349.852,438.15
349.677,434.293
349.733,431.916
347.075,433.462
338.206,427.107
347.848,430.905
333.591,437.442
329.509,434.236
322.768,421.293
315.862,406.732
307.814,390.15
300.725,371.208
292.159,360.906
280.015,355.506
261.144,343.982
256.209,340.092
239.893,333.328
229.688,326.448
222.781,321.46
207.644,308.537
198.913,307.022
192.938,305.615
176.949,306.73
171.792,287.293
172.569,284.399
167.718,273.003
163.095,266.332
159.993,264.893
157.825,259.732
154.059,253.091
152.282,251.108
150.477,253.568
153.037,257.827
157.269,259.548
152.513,257.712
148.86,255.232
150.581,263.2
151.421,263.604
152.023,260.727
151.364,256.618
153.454,253.895
158.499,256.269
159.204,259.706
163.647,262.804
171.887,274.408
183.57,288.105
184.578,293.676
201.172,299.03
210.392,299.864
214.623,296.609
217.715,294.349
220.188,293.661
220.251,293.458
220.356,293.276
220.511,293.274
220.376,293.286
220.364,293.205
213.074,290.589
212.191,293.945
211.779,292.03
213.207,285.07
213.349,281.109
211.242,271.452
202.606,261.636
