x,y
265.467,374.505
272.841,378.122
265.682,379.213
263.354,374.634
266.971,376.805
268.711,384.104
265.681,390.409
258.125,391.133
258.085,386.968
257.037,387.816
257.524,387.501
260.647,388.482
264.138,392.314
263.432,393.445
262.464,395.0
261.182,395.27
261.05,395.364
260.926,395.41
260.121,395.72
255.161,400.491
255.212,400.868
255.31,401.003
256.742,404.178
257.093,404.269
256.273,406.414
255.064,411.478
243.905,418.35
243.658,421.852
245.51,425.753
242.885,424.54
242.391,429.864
241.053,429.877
240.165,429.44
239.746,429.412
239.314,429.244
238.673,429.291
238.615,429.246
238.1,429.354
237.81,429.219
237.944,429.277
236.938,428.726
235.192,423.956
236.701,423.172
237.076,423.295
237.392,422.99
239.878,422.287
241.438,417.642
247.844,411.392
252.272,412.691
252.81,415.037
249.825,416.946
249.801,416.93
249.727,416.948
249.894,416.84
249.716,416.915
250.06,416.91
250.06,416.629
250.023,416.747
250.118,416.659
249.194,416.992
243.25,421.494
243.957,431.084
255.091,439.594
257.596,440.618
258.963,440.767
259.432,440.793
260.594,440.803
261.752,440.56
261.41,440.422
262.811,443.066
262.98,445.047
262.535,444.262
262.675,443.314
262.951,441.69
262.977,441.582
262.939,441.747
262.839,441.568
262.88,441.561
262.846,441.615
262.78,441.597
262.343,441.537
260.274,442.758
258.474,443.65
257.519,443.074
254.638,440.352
255.79,441.835
256.435,443.422
257.264,446.706
257.827,451.275
259.081,451.236
258.865,451.557
258.877,451.383
266.946,450.321
268.543,449.715
268.364,449.464
267.02,446.024
268.914,447.131
269.638,447.296
271.39,448.155
269.193,448.117
268.927,448.451
269.146,448.706
268.643,448.751
268.712,448.706
268.101,448.272
268.538,448.613
268.398,448.587
268.397,448.592
268.435,448.567
268.931,448.896
268.399,448.559
268.8,448.799
268.486,448.648
267.955,448.138
268.802,448.692
268.387,448.514
268.518,448.617
268.122,448.183
268.257,448.09
268.285,447.851
269.476,445.784
270.859,445.187
272.514,444.125
272.418,444.396
273.326,446.143
273.162,446.172
270.625,444.891
270.935,446.393
266.832,447.314
260.776,445.595
260.391,446.06
260.581,446.772
260.503,446.771
260.476,446.797
259.96,446.674
259.698,446.59
259.618,446.486
257.161,445.814
