x,y
153.258,224.104
153.509,223.99
153.418,224.109
153.61,223.965
154.091,223.712
159.975,220.033
161.948,220.796
161.765,228.132
157.583,228.752
154.05,229.771
151.397,233.606
151.975,236.195
152.087,236.912
151.871,237.5
151.914,238.715
150.772,239.417
147.389,241.405
143.795,237.486
150.532,238.599
150.307,239.559
145.813,240.089
150.167,239.435
146.172,241.108
152.006,241.454
153.396,238.749
152.631,238.137
152.486,238.995
152.259,238.534
152.443,237.847
152.416,236.813
151.184,233.391
147.693,239.09
150.836,240.453
153.47,235.622
152.953,235.122
152.983,235.114
152.306,234.538
150.871,233.558
148.782,232.747
151.195,240.884
151.952,234.544
146.501,239.208
150.601,241.338
149.72,233.865
148.648,241.331
151.644,234.051
145.288,227.56
152.2,241.344
149.297,232.803
150.409,245.064
150.108,241.342
150.93,241.312
151.052,241.483
151.836,241.596
153.387,238.862
147.527,233.148
151.25,241.451
152.462,235.086
149.072,242.657
149.925,243.148
150.373,242.84
151.624,241.699
151.416,234.102
149.923,245.388
152.994,235.415
151.223,233.674
148.569,244.672
152.881,237.601
147.728,231.958
150.368,244.889
151.821,234.304
138.493,235.566
153.212,239.386
148.238,233.568
149.211,243.184
151.227,233.986
144.679,237.137
155.444,237.493
148.483,233.219
152.099,242.072
148.329,232.241
149.633,244.277
151.973,234.667
146.003,232.341
150.852,243.085
150.517,233.695
142.651,242.316
150.027,245.763
150.2,245.029
151.532,245.939
151.452,246.048
151.682,245.972
149.925,244.914
152.364,246.247
153.774,247.804
151.388,251.996
147.789,238.72
150.288,236.884
147.973,236.18
152.969,239.24
154.905,245.03
157.474,245.182
161.387,234.369
159.58,230.689
154.719,229.131
152.818,226.461
160.568,220.016
167.373,233.578
166.239,233.546
169.136,222.696
169.238,218.488
171.058,208.486
177.748,204.721
182.555,207.109
181.753,203.487
188.234,198.901
191.23,216.433
190.459,221.752
190.583,230.525
199.897,247.359
199.898,252.085
199.848,252.342
199.717,252.414
199.675,252.249
199.488,253.575
196.215,267.096
195.964,266.484
195.835,266.243
195.927,266.376
198.456,275.328
206.875,279.313
223.19,280.131
232.495,287.776
244.309,299.523
258.948,316.244
265.741,330.411
271.294,338.611
284.024,350.061
293.83,353.451
295.424,353.136
