x,y
357.38,455.11
353.792,456.075
352.726,454.524
352.668,455.025
354.041,452.143
355.217,448.868
359.386,445.388
359.869,442.969
356.833,441.576
357.208,441.212
356.744,441.252
354.02,440.858
350.166,437.018
350.471,436.928
350.613,439.477
343.132,432.585
347.26,432.674
348.619,434.757
349.692,435.893
350.4,436.975
347.336,431.254
346.635,431.221
345.116,431.257
345.773,434.102
350.005,429.993
344.406,427.538
341.016,427.534
342.915,423.377
343.353,419.49
337.411,418.281
334.667,420.411
338.122,417.583
339.131,420.11
340.125,420.11
345.834,415.912
347.977,418.27
351.523,421.606
350.985,420.071
354.359,417.239
357.208,417.877
357.375,417.747
357.775,417.704
357.45,417.636
357.39,417.549
357.74,417.573
357.317,417.708
357.262,417.708
357.174,417.711
357.104,417.738
356.847,417.673
357.497,410.086
357.501,410.115
357.632,410.0
357.396,410.142
357.684,410.067
357.574,410.068
357.598,410.001
358.904,410.576
357.982,417.432
357.268,409.511
358.873,409.41
358.182,409.697
348.392,405.175
342.424,403.031
337.668,401.337
336.387,401.192
334.744,400.966
334.077,400.95
334.698,400.862
335.03,401.028
334.745,400.945
334.269,399.133
336.415,391.773
339.55,400.759
334.842,396.297
335.181,393.787
333.605,384.35
330.442,376.82
324.24,377.385
320.298,383.655
315.751,392.091
303.585,398.114
291.598,399.569
281.166,396.678
273.968,393.233
275.499,389.059
279.685,391.617
276.025,395.861
263.723,395.436
261.694,396.738
261.632,396.179
261.503,396.104
260.686,397.602
260.881,397.441
260.667,396.713
262.641,395.759
260.66,398.717
261.45,397.616
261.866,394.919
263.549,393.485
263.977,389.955
