x,y
479.269,323.087
483.611,330.644
478.956,335.904
474.996,336.449
473.88,334.855
478.487,348.477
478.586,352.515
477.494,355.215
476.025,355.556
475.457,350.884
473.29,354.405
473.545,355.225
473.446,355.085
474.31,354.605
473.605,355.844
474.519,356.26
473.309,357.267
474.761,356.226
475.269,356.836
473.798,356.585
475.151,356.376
476.71,359.073
477.656,355.571
474.089,352.551
467.237,351.302
474.459,355.745
478.251,351.389
477.326,345.946
471.368,346.072
469.331,354.345
463.908,347.325
467.426,335.355
480.358,331.87
481.388,340.97
475.751,345.099
471.454,347.324
472.172,342.539
478.085,355.711
480.538,354.006
480.813,354.417
489.414,345.624
482.934,341.147
482.622,346.542
491.341,349.281
487.636,348.116
492.674,341.519
501.493,338.738
507.27,339.377
507.338,339.361
507.546,339.562
507.268,339.059
507.781,339.822
505.03,350.625
498.131,354.963
498.575,359.379
504.156,360.758
511.644,347.524
518.273,347.279
517.027,357.041
516.44,353.471
516.898,343.244
506.073,333.084
502.031,344.722
511.814,345.679
510.979,336.576
508.571,332.954
504.6,342.127
505.974,343.636
508.996,345.375
514.097,345.463
516.619,340.69
514.677,326.428
509.776,329.66
506.845,330.411
499.362,320.165
491.938,319.368
488.127,320.227
493.688,328.058
487.925,328.857
483.701,327.711
485.583,333.971
478.263,334.377
