x,y
384.047,428.579
381.945,420.743
388.053,402.899
398.786,407.716
397.051,424.906
393.465,422.102
393.652,432.603
385.465,441.435
371.031,443.013
366.422,433.612
378.374,425.318
389.251,428.641
392.972,437.4
398.965,440.213
399.573,443.263
397.168,448.183
406.152,455.211
412.201,466.591
412.042,470.784
411.431,486.645
414.296,490.51
412.988,498.44
406.657,502.818
403.729,500.886
395.816,493.352
395.642,490.938
402.536,494.135
402.058,499.077
400.392,499.587
394.906,500.345
388.236,493.471
394.249,480.978
405.177,475.882
405.861,477.447
402.17,485.506
405.862,491.729
412.376,494.475
406.948,467.383
397.498,459.733
401.022,467.913
406.318,457.086
405.983,445.227
411.614,433.856
419.109,433.727
421.238,431.415
425.011,425.029
431.322,425.607
431.523,438.252
423.468,450.923
426.845,459.185
422.932,454.744
414.935,446.215
408.217,455.835
406.964,453.763
402.643,449.215
399.81,451.984
407.01,445.674
403.857,441.476
399.362,424.663
397.486,417.797
396.952,416.181
395.882,417.254
396.074,417.161
395.408,417.955
395.151,418.87
395.225,418.813
396.425,421.286
394.839,423.347
391.462,430.7
394.598,439.775
390.326,436.144
388.633,434.89
389.737,438.932
383.996,445.983
381.113,439.689
381.331,444.924
380.252,445.0
375.624,445.434
386.851,444.431
386.319,454.823
388.908,451.986
391.916,456.11
384.966,456.615
385.171,449.754
381.998,447.837
382.434,449.28
382.668,448.866
383.36,449.073
383.803,450.209
382.376,448.71
381.851,449.467
382.871,449.135
382.588,448.926
382.019,449.503
381.103,450.675
382.73,448.638
382.903,448.747
382.954,449.354
382.776,449.181
383.019,449.424
382.565,448.494
382.957,448.268
382.81,448.969
382.654,449.186
382.851,449.226
383.001,449.017
383.243,449.149
382.458,449.232
383.01,449.419
382.531,449.659
383.392,448.521
385.017,450.338
386.46,451.955
385.339,450.796
382.807,448.952
383.101,449.349
384.443,449.941
386.265,450.643
383.628,450.881
382.532,449.061
383.334,449.251
384.493,449.852
385.432,452.281
383.844,451.304
382.777,448.076
383.958,448.77
388.255,452.626
387.191,457.881
385.357,460.398
383.863,461.514
382.599,462.075
382.412,462.274
382.035,462.187
381.511,462.203
380.46,462.563
379.653,462.782
379.958,461.9
379.309,462.062
377.428,461.543
377.263,461.644
376.826,461.763
376.717,461.713
376.48,461.724
376.698,461.672
376.528,461.666
376.15,461.706
376.421,461.664
376.549,461.572
376.383,461.595
376.399,461.463
376.228,461.374
376.385,461.117
376.535,461.04
376.325,461.144
376.15,460.978
376.218,461.105
376.241,461.115
376.365,460.935
376.525,461.011
376.426,460.854
376.158,460.903
376.448,461.015
376.207,460.924
376.326,461.097
376.651,461.362
376.468,461.097
376.604,461.194
376.483,461.295
376.354,461.091
376.407,461.112
376.55,461.128
376.539,461.133
376.457,460.978
376.797,460.952
377.422,461.147
377.751,461.479
377.518,461.08
377.465,461.222
377.427,460.706
377.742,460.777
377.624,461.452
377.564,461.029
377.852,460.899
377.72,460.899
377.631,461.045
377.596,461.31
377.55,460.939
378.187,461.005
377.52,460.954
377.524,461.318
377.691,461.453
377.371,461.657
377.512,461.483
377.904,461.962
377.824,461.568
379.478,462.796
378.075,461.926
378.099,461.752
378.692,461.826
382.571,458.114
