x,y
333.674,472.148
337.96,464.594
334.556,470.27
329.433,463.413
334.549,462.111
339.186,461.604
331.318,470.384
325.961,470.414
325.535,462.257
335.133,464.509
329.876,474.389
324.194,464.631
331.178,463.456
325.847,471.258
324.06,466.228
331.904,464.959
330.45,476.36
324.074,468.599
311.847,475.587
310.255,475.238
322.981,469.525
326.19,474.695
317.41,485.472
325.474,491.07
319.41,484.893
314.292,495.472
319.098,502.601
319.689,494.915
313.053,484.819
319.23,488.003
316.539,493.024
312.887,483.87
321.17,490.022
314.469,491.574
317.259,486.049
322.153,494.978
316.215,494.7
318.603,485.468
326.676,495.009
314.502,491.947
326.666,490.864
323.794,500.978
321.872,498.656
331.02,499.845
333.527,499.863
336.238,489.307
334.41,486.198
332.027,489.03
330.802,493.648
331.957,493.855
332.19,494.714
331.539,494.389
331.274,495.808
333.668,497.396
333.416,496.862
332.762,501.907
331.369,494.11
330.047,503.074
329.661,496.697
319.737,499.391
322.829,504.022
321.915,490.292
320.065,494.094
326.833,500.86
326.738,499.511
327.667,497.862
322.219,489.34
318.152,494.365
328.655,501.917
327.443,489.846
320.731,492.82
326.924,499.599
325.186,500.301
319.218,503.566
321.03,505.415
312.769,502.22
321.34,507.831
314.368,494.082
319.73,507.169
321.861,506.3
313.117,496.558
318.979,508.155
320.765,501.018
318.182,505.713
327.784,506.809
331.633,499.001
314.702,497.297
316.013,493.197
322.909,491.053
326.889,497.868
321.874,497.038
336.306,496.538
338.447,486.309
335.054,494.296
336.106,495.75
327.849,490.308
333.182,492.062
328.318,491.707
334.691,484.271
336.792,491.077
330.021,482.513
334.262,484.106
325.984,485.561
334.398,484.028
326.888,475.498
332.639,486.042
339.387,482.963
