x,y
272.355,70.023
275.788,73.473
270.642,86.454
267.517,90.249
257.201,84.035
252.344,69.538
244.196,56.189
243.419,55.5
238.559,52.644
227.12,57.191
227.372,68.968
226.419,84.133
224.393,96.572
219.238,108.62
214.745,116.05
206.173,122.751
211.8,118.656
215.251,116.143
205.764,119.725
201.833,110.31
210.146,107.979
217.971,105.129
220.827,92.373
209.621,86.091
200.88,89.798
195.228,97.449
197.063,102.655
202.051,104.648
205.314,104.305
210.664,98.923
204.766,96.327
199.812,90.173
193.082,86.628
179.968,100.038
176.546,112.258
172.827,117.056
171.268,120.839
174.112,121.903
176.24,124.362
177.913,124.33
181.679,124.817
185.692,123.644
185.073,122.347
184.334,122.093
184.716,123.052
184.866,122.402
185.688,121.832
187.598,118.503
190.549,112.99
191.595,111.705
192.931,111.18
193.901,110.065
194.195,110.495
194.286,110.96
194.591,111.225
195.353,111.452
195.651,111.585
195.937,112.361
196.135,112.25
195.94,112.229
196.783,112.713
198.007,113.606
198.633,112.347
188.093,111.397
181.357,115.156
178.586,119.427
177.904,120.166
184.382,126.116
190.79,135.843
199.186,133.563
201.68,122.985
196.611,109.742
192.939,97.576
186.188,84.776
185.373,77.496
185.888,65.384
177.451,65.334
177.099,75.626
184.81,87.767
190.567,90.347
194.43,86.6
182.073,86.521
176.146,71.607
178.416,59.487
190.973,55.754
200.603,56.007
205.386,64.511
205.25,70.716
205.692,71.902
205.486,72.056
204.891,70.927
204.762,71.104
204.453,71.791
204.322,72.069
200.764,73.056
198.088,75.069
211.743,73.958
206.015,65.325
197.569,72.789
198.148,76.417
206.967,70.94
210.399,60.805
209.626,51.143
201.535,48.599
195.213,57.445
187.112,71.649
187.403,71.936
190.872,77.368
191.047,77.119
191.19,76.732
190.963,77.088
191.576,77.259
201.521,79.87
208.167,80.154
209.23,81.945
210.191,81.023
211.234,77.884
213.551,72.475
213.279,74.341
213.383,73.039
207.813,72.806
