x,y
195.879,113.098
196.604,111.848
207.584,106.716
201.203,109.093
194.646,112.549
189.281,115.779
177.905,120.832
173.698,122.482
169.516,124.195
165.438,126.388
162.245,128.425
160.803,129.431
159.765,130.248
155.612,132.241
147.338,133.561
147.098,133.618
146.511,133.576
142.62,129.928
149.379,132.159
157.256,130.939
159.614,129.675
161.754,127.819
166.713,125.759
170.761,124.392
172.367,121.04
173.467,126.322
172.428,124.034
172.048,123.113
172.28,123.493
172.848,123.84
166.91,124.074
161.531,128.106
157.851,130.631
153.505,131.734
149.369,131.701
146.145,131.925
145.199,132.472
128.083,130.862
126.632,135.077
121.376,137.304
119.189,138.051
117.727,138.63
114.781,139.539
110.389,140.356
105.831,138.775
103.388,136.997
102.211,135.965
100.675,134.264
96.802,133.698
99.782,137.551
102.508,138.254
103.721,133.389
102.439,131.902
98.984,129.533
95.072,129.251
93.633,129.377
92.252,128.815
90.608,127.191
95.251,127.408
96.887,129.566
96.022,134.267
94.866,134.118
92.563,130.258
86.762,126.096
81.481,120.089
81.41,117.812
84.591,119.714
87.639,124.451
88.223,125.696
89.07,126.79
91.054,129.058
95.283,129.234
96.061,127.93
92.368,123.74
87.636,122.843
83.626,124.121
82.669,124.443
81.812,123.834
80.341,121.729
79.978,120.553
80.529,121.246
82.188,121.856
92.23,124.107
90.369,129.334
85.331,125.712
81.594,121.121
78.756,129.486
81.094,133.325
80.572,133.294
78.925,132.787
72.692,134.076
71.251,134.968
77.438,132.115
74.242,125.999
74.102,131.786
78.471,124.735
76.22,123.794
75.153,131.635
74.442,132.758
81.512,126.523
87.8,139.129
80.396,137.021
81.583,133.011
82.526,129.953
83.303,129.666
85.01,130.314
87.245,134.731
89.723,140.444
95.273,140.302
99.626,137.29
97.484,136.969
96.997,136.453
97.133,135.849
97.181,135.758
97.204,135.609
97.326,135.385
97.497,134.964
97.499,134.919
97.697,134.441
97.761,134.286
98.071,133.912
98.914,133.028
99.863,132.269
102.631,132.2
104.254,137.092
103.829,139.278
104.342,139.758
109.295,140.074
110.434,140.463
110.692,140.478
110.783,140.556
110.763,140.542
110.761,140.556
110.922,140.655
105.034,137.257
102.311,132.387
102.158,131.395
101.875,132.378
101.617,134.365
107.471,139.306
109.513,138.167
111.101,136.245
107.298,138.364
101.654,132.889
101.428,132.95
102.77,134.582
107.991,135.494
108.648,135.171
102.885,131.246
102.708,133.174
108.838,135.188
108.364,135.031
102.609,131.444
107.219,135.465
109.569,134.915
102.99,131.357
105.179,133.433
108.862,135.622
103.117,131.736
103.262,131.874
109.048,134.941
103.085,133.786
102.477,131.056
107.985,134.159
108.038,137.102
103.243,132.241
106.148,135.222
110.9,138.303
112.331,139.62
109.168,139.207
106.821,138.126
106.724,135.954
112.121,137.762
105.107,136.846
104.989,132.54
106.676,133.303
112.763,138.936
108.648,139.588
104.909,134.281
104.976,133.587
110.618,137.465
114.351,135.887
107.412,133.78
108.197,138.61
113.324,136.059
113.446,136.804
109.934,138.271
106.846,133.352
113.693,138.56
110.325,139.235
106.362,133.416
113.274,135.224
111.898,138.806
105.976,134.198
111.12,135.029
111.849,139.797
106.45,139.61
105.003,135.964
106.282,133.035
113.081,138.902
108.878,140.666
104.529,133.092
105.546,132.874
110.542,134.626
112.491,138.889
105.593,138.167
108.03,133.859
113.043,137.149
111.612,140.1
105.19,137.285
106.796,133.243
112.319,139.025
110.277,141.015
104.898,133.028
107.302,133.46
111.053,138.16
105.101,136.234
106.833,133.501
111.265,134.901
108.414,138.261
105.262,132.742
111.386,135.266
110.409,140.77
100.875,138.4
96.993,135.661
94.717,128.411
96.849,127.115
95.778,131.525
91.48,129.08
94.166,125.053
96.411,127.686
97.254,129.679
95.117,133.251
86.822,127.847
84.761,125.13
87.251,120.543
90.78,122.776
91.247,124.399
85.19,126.449
83.698,120.666
90.823,122.947
90.98,125.167
84.399,126.233
83.223,120.809
91.036,123.119
90.24,126.129
87.487,127.539
84.87,126.389
82.829,124.049
83.3,119.299
83.969,117.116
85.932,114.53
85.41,114.628
83.419,116.632
82.83,117.105
84.391,120.431
85.129,125.14
77.392,126.427
72.249,119.437
69.134,116.803
68.293,116.576
63.897,120.7
58.372,132.682
63.267,134.774
64.146,135.312
61.777,136.167
58.498,135.189
57.174,134.395
62.858,139.059
67.178,142.964
70.569,140.879
72.0,140.641
72.491,140.435
65.085,139.99
64.22,141.718
63.796,144.503
73.881,148.03
71.469,135.612
64.718,140.539
67.11,145.017
67.981,143.999
