x,y
68.897,243.258
69.381,237.98
71.148,235.632
72.14,232.779
74.547,235.737
74.712,240.512
67.049,244.86
64.538,250.338
66.164,256.349
65.173,261.85
64.836,266.122
64.912,267.504
64.953,268.086
64.791,269.31
64.914,270.584
65.065,272.2
66.092,274.074
72.668,278.397
75.07,278.106
77.692,277.901
79.025,276.392
83.083,267.509
86.076,256.462
92.056,253.08
98.354,255.966
105.247,255.759
108.227,255.345
110.279,255.42
111.573,255.713
111.719,255.82
111.435,255.981
110.26,256.108
106.313,253.549
99.558,251.876
96.789,248.105
100.768,240.778
103.512,238.359
98.421,236.497
96.011,237.273
95.521,235.963
96.897,227.582
100.363,225.902
100.843,225.803
96.523,223.302
91.617,216.316
88.184,215.008
89.382,210.491
89.386,208.397
87.182,204.746
86.929,200.043
87.078,197.282
85.563,193.171
85.578,190.851
85.338,190.063
85.221,189.861
85.104,190.312
84.864,189.401
84.731,189.31
84.958,189.657
84.667,189.651
85.504,189.023
85.25,188.984
85.511,189.063
85.163,189.819
85.065,188.801
85.417,189.155
85.439,188.647
85.411,189.112
85.333,188.484
85.148,188.86
85.448,189.068
85.205,189.022
85.133,189.055
84.984,188.757
84.988,189.354
84.935,189.611
84.959,188.489
84.93,188.701
85.018,189.385
85.246,187.973
85.181,188.065
85.085,188.324
85.426,188.195
85.761,188.686
85.246,188.525
85.368,188.842
85.852,188.709
85.71,189.209
85.048,188.774
85.197,189.058
85.374,188.655
85.157,188.745
84.895,187.927
84.753,188.203
84.881,188.17
85.576,188.998
85.199,188.636
85.131,188.865
85.304,188.499
84.917,188.39
84.979,188.065
85.037,188.758
84.648,188.264
85.204,188.747
84.465,188.018
84.75,188.3
84.895,188.149
84.781,188.484
84.79,188.407
84.995,188.307
84.888,187.466
84.711,188.114
84.664,188.212
84.9,188.26
84.775,188.294
85.022,188.464
84.623,188.143
84.72,188.17
84.955,188.25
84.538,188.183
84.312,188.102
84.831,188.099
84.806,188.192
84.815,187.685
84.706,188.387
84.79,187.821
84.892,187.839
84.997,188.053
84.703,188.128
84.67,187.923
84.671,187.795
84.908,187.999
84.867,188.306
85.271,189.041
84.978,188.823
84.854,189.066
84.897,188.334
84.785,188.682
84.598,187.465
85.137,188.221
84.744,187.556
84.72,187.802
84.608,187.717
84.625,187.645
84.72,187.475
84.719,187.369
84.732,187.606
84.68,187.05
84.605,186.976
84.7,186.226
84.925,186.0
84.406,182.696
81.489,172.054
78.081,168.633
73.387,165.06
66.937,161.109
64.943,159.942
63.948,159.994
60.31,159.797
59.571,159.788
60.973,158.212
62.984,157.514
64.365,157.762
66.464,158.491
71.003,161.251
71.567,160.215
71.424,160.775
81.163,157.848
82.313,157.745
82.635,158.226
83.656,160.531
83.165,163.149
82.456,164.73
81.463,165.671
78.841,165.704
76.586,167.72
72.242,164.837
71.027,162.523
73.627,157.305
69.276,156.047
70.982,154.839
70.393,153.829
71.591,152.77
71.519,151.523
74.36,154.228
74.446,154.164
76.476,154.457
76.166,154.117
76.211,153.852
76.459,154.989
76.706,154.95
82.179,157.323
82.969,157.589
83.118,157.277
82.93,157.414
81.56,165.097
81.131,165.841
78.85,166.552
76.839,166.646
73.718,164.355
70.856,162.318
64.749,158.77
61.432,154.112
56.876,138.975
56.784,124.315
56.256,119.123
56.959,113.905
60.052,108.838
60.221,108.91
57.375,113.793
58.234,117.127
59.901,119.655
61.723,111.434
60.438,108.99
60.889,106.687
60.862,107.293
55.494,117.591
52.168,127.641
44.945,140.777
43.312,142.686
41.947,145.009
44.152,149.144
50.004,149.911
52.87,149.638
53.536,149.474
53.145,148.644
51.164,146.458
48.493,148.092
41.172,148.622
30.497,145.273
30.489,145.635
27.518,142.9
27.565,140.165
