x,y
390.323,409.612
382.819,409.735
385.589,410.408
393.792,407.242
393.984,399.158
397.277,392.156
398.195,386.378
395.654,383.619
391.584,378.447
398.16,379.66
396.884,376.337
402.253,380.883
400.03,381.443
396.475,376.625
397.225,377.424
397.965,381.512
395.249,383.826
390.356,385.308
387.742,385.046
386.007,384.221
381.728,381.083
379.224,378.814
387.408,375.172
395.932,381.358
407.363,390.968
405.699,397.006
395.438,397.142
384.304,399.225
384.684,399.759
377.303,399.892
364.151,393.901
354.845,385.286
344.366,383.271
344.901,389.483
351.019,393.143
352.03,387.742
348.184,389.539
349.754,389.665
350.519,390.718
350.784,391.52
349.015,391.042
348.665,386.093
347.047,391.973
344.777,380.652
345.976,375.746
350.635,377.27
350.513,377.101
350.478,377.063
350.201,377.02
351.24,377.372
356.751,379.545
361.245,380.706
369.293,381.161
374.05,382.33
387.918,384.203
395.247,385.227
400.594,388.477
411.312,397.616
416.635,403.271
421.761,409.871
422.256,420.577
417.22,422.104
416.373,421.802
416.305,421.79
413.943,417.922
410.729,412.561
408.326,410.599
397.282,413.71
398.31,413.009
405.041,414.722
410.006,410.095
406.716,415.533
