x,y
280.269,391.318
281.142,392.711
281.412,393.962
282.43,396.146
280.61,404.906
280.528,405.855
280.03,406.674
279.979,406.448
279.807,406.7
280.047,406.58
280.097,407.098
279.919,406.839
280.145,405.612
281.175,404.381
282.625,401.797
284.276,400.603
284.758,399.713
285.225,399.456
285.099,399.342
286.427,394.287
287.194,391.998
287.461,391.481
287.395,390.63
287.365,389.87
287.224,389.852
287.756,394.994
287.062,398.729
286.561,398.999
286.192,399.748
286.206,399.728
285.715,400.075
285.91,399.891
286.055,399.823
285.717,400.053
286.008,400.109
285.975,399.957
285.89,399.78
285.735,400.102
285.565,400.437
285.697,400.256
285.786,400.363
285.516,400.201
285.679,401.335
285.445,400.686
285.925,400.605
284.94,400.852
288.499,397.854
286.626,399.456
284.191,406.538
282.5,406.518
283.441,405.108
300.842,413.125
300.566,415.39
299.338,417.344
295.148,412.104
298.596,407.124
309.383,414.686
326.293,403.406
333.663,385.369
347.266,362.193
359.202,353.529
371.264,363.136
393.563,369.586
401.385,372.233
394.958,367.646
391.278,369.295
396.038,380.948
399.191,383.552
392.862,380.352
381.575,378.426
371.798,375.688
352.843,361.296
354.544,353.892
366.27,366.7
377.295,372.555
392.975,372.123
400.128,380.659
413.408,371.243
395.473,367.606
383.212,353.21
381.26,344.232
381.795,332.094
380.219,314.404
381.083,307.048
386.691,301.218
388.332,303.213
388.28,308.102
386.097,307.99
384.383,301.37
381.152,286.881
377.118,282.811
369.973,286.555
369.54,289.219
367.451,291.751
364.154,290.216
364.417,289.568
362.475,291.156
