x,y
185.904,326.229
186.286,323.906
186.892,315.616
185.342,310.155
187.751,308.395
197.784,299.349
201.914,302.573
202.008,303.354
201.144,305.272
197.766,303.276
197.175,303.357
198.658,302.919
200.761,302.919
201.99,302.287
202.93,303.23
203.801,306.315
202.92,307.295
200.247,307.851
196.798,306.818
197.978,310.27
197.434,318.18
197.522,318.631
197.532,318.581
197.402,318.98
196.967,319.829
189.639,319.142
196.114,323.318
198.692,332.671
198.391,344.771
199.297,349.024
196.313,351.584
194.472,354.224
197.594,358.917
198.532,358.971
198.919,359.22
200.3,364.148
199.227,369.971
193.613,368.724
200.875,365.716
200.151,362.745
199.168,357.893
185.761,336.086
177.561,315.66
175.907,302.125
183.083,289.52
179.991,285.79
182.36,277.131
183.313,269.804
180.965,268.549
185.087,268.491
188.881,275.836
189.245,285.061
187.89,305.753
187.659,306.121
188.395,308.933
188.291,307.411
187.474,310.678
185.328,310.362
187.103,311.846
184.239,315.33
183.283,319.202
183.284,313.589
177.173,301.603
169.994,309.125
176.046,312.487
180.617,318.244
176.67,319.477
175.198,330.255
175.743,345.68
173.332,350.234
175.16,351.708
175.061,351.48
175.718,352.512
174.938,350.686
175.132,351.275
174.837,350.858
175.155,352.187
176.022,356.428
168.11,359.076
164.813,357.838
164.179,363.907
164.884,363.163
160.819,369.106
163.365,382.444
173.05,385.923
176.362,387.07
180.957,389.124
180.49,391.249
185.984,395.167
194.221,395.192
194.971,394.992
195.927,402.002
196.593,406.279
197.158,408.369
196.94,409.3
196.837,409.311
196.887,409.483
196.55,410.228
197.726,411.696
195.89,423.374
195.185,423.281
193.629,423.776
192.641,424.947
192.953,424.85
192.71,423.411
193.271,423.483
192.31,424.24
192.601,424.334
189.405,433.498
188.019,434.38
188.093,434.377
186.578,434.376
185.81,433.623
186.304,429.714
189.37,426.523
188.159,430.088
187.78,420.587
186.311,409.243
182.695,402.049
180.901,392.866
174.948,378.904
166.278,366.092
158.562,365.219
152.822,360.751
150.219,347.94
147.956,336.899
152.152,320.911
157.73,315.734
168.632,310.276
165.186,303.665
164.635,308.445
163.459,305.424
163.851,293.283
163.784,292.04
169.08,288.255
169.823,295.989
165.902,309.401
166.169,316.757
170.181,306.432
169.817,305.331
165.479,301.972
167.118,298.291
168.195,287.657
165.225,301.256
159.799,316.434
162.383,320.259
164.649,313.394
164.762,298.743
174.127,296.132
172.403,294.664
175.363,297.57
175.799,284.984
172.415,284.508
180.848,289.78
184.938,292.341
190.676,303.159
195.416,317.601
204.457,321.447
207.171,327.724
212.206,326.14
220.676,318.444
218.617,306.749
207.926,309.369
211.576,316.049
206.857,309.582
199.565,298.533
181.252,298.168
175.696,288.311
177.577,281.787
176.749,277.76
172.612,279.796
172.925,287.364
173.174,290.831
172.966,288.576
175.213,273.309
173.177,272.671
171.121,265.749
160.259,271.242
161.653,288.548
162.13,291.323
159.311,290.661
