x,y
218.617,277.81
214.819,289.359
210.422,278.106
221.396,276.538
227.866,281.849
224.35,295.271
233.355,310.905
233.558,316.133
232.739,301.057
237.457,293.038
247.579,301.795
246.462,309.767
239.051,315.054
235.678,329.427
237.568,334.686
240.904,347.238
249.588,351.531
245.565,346.612
249.066,359.079
248.161,347.206
236.549,347.768
232.678,360.973
236.621,375.241
228.273,380.309
226.476,381.793
225.42,387.731
216.497,403.792
210.31,416.04
204.95,427.41
199.084,444.009
199.312,448.728
203.984,459.679
208.671,467.671
210.229,483.286
218.442,496.78
219.216,496.814
215.643,489.377
213.853,480.562
213.753,480.061
213.363,478.285
212.773,472.453
212.706,472.292
212.622,468.217
210.744,458.819
209.688,450.94
208.104,444.932
210.529,424.042
213.075,421.31
219.879,424.426
219.216,433.796
218.233,437.81
217.15,439.931
209.105,447.267
200.723,458.576
204.713,472.165
205.211,474.305
205.973,479.807
207.433,493.323
204.537,496.346
196.972,487.021
195.896,469.957
200.444,458.949
203.264,455.259
211.914,454.414
215.326,458.326
217.943,466.257
222.04,474.028
228.221,482.547
238.605,488.685
244.986,492.421
247.352,493.668
249.644,494.797
259.229,498.323
264.972,499.39
274.977,501.36
283.105,501.465
286.917,501.365
293.5,497.426
299.339,489.535
301.952,481.213
300.919,465.299
296.272,457.962
292.592,452.673
287.483,445.969
285.504,442.093
283.986,439.311
282.808,436.902
280.13,432.408
276.331,429.63
261.776,425.888
253.149,421.976
237.576,424.312
232.369,426.408
228.909,426.491
224.23,414.615
224.677,411.862
225.368,407.086
223.983,397.903
222.428,393.089
213.579,388.964
210.468,393.018
216.917,395.263
223.256,392.1
230.885,378.305
233.2,371.74
235.296,366.399
235.573,365.708
236.109,361.087
233.697,347.801
234.035,339.627
241.499,335.232
254.716,344.612
261.62,356.607
267.104,366.01
275.275,378.604
280.183,378.951
279.794,364.771
269.681,351.557
270.333,366.239
280.326,375.103
296.131,377.854
296.516,361.623
288.916,342.835
283.937,344.258
