x,y
362.064,402.428
366.249,413.943
356.01,409.784
353.327,401.097
361.761,399.613
367.646,407.68
374.911,403.903
372.213,390.996
374.293,395.836
386.791,397.974
402.777,398.473
416.925,401.11
424.196,413.461
426.89,423.935
416.639,427.035
413.343,422.996
411.985,420.429
410.291,420.04
410.127,421.763
412.883,433.819
420.515,443.219
429.374,441.711
438.459,448.405
439.402,463.759
436.248,474.544
430.049,483.377
422.102,475.304
419.46,463.236
424.1,453.639
427.212,452.07
428.834,451.663
429.151,452.61
429.896,452.209
428.644,451.915
428.54,452.58
430.244,451.618
428.489,452.018
429.691,451.14
429.454,451.458
429.316,451.515
429.215,451.466
429.175,451.45
429.013,451.303
429.228,451.371
429.24,451.406
428.976,451.424
429.149,451.215
429.187,451.045
429.217,451.423
429.609,451.483
429.094,451.231
428.793,451.359
429.625,451.399
429.222,451.418
428.779,451.167
430.001,451.287
428.735,451.383
428.723,451.092
429.104,451.127
428.957,451.242
429.028,451.392
428.788,450.174
428.196,450.455
430.165,450.115
429.312,450.93
429.711,451.088
429.183,451.108
428.964,451.14
428.644,450.871
429.762,451.133
429.703,451.045
429.326,451.065
429.048,450.937
429.676,450.934
429.837,449.269
428.972,449.071
428.173,448.746
426.264,449.301
425.778,448.992
425.399,447.141
425.225,444.406
425.28,442.819
425.284,442.413
423.45,440.92
423.457,443.327
425.518,445.885
426.689,447.195
427.203,450.476
427.976,451.469
429.058,451.453
428.414,452.885
431.688,452.867
432.554,453.456
429.007,450.659
427.689,450.984
430.346,454.139
431.336,450.757
429.306,454.454
432.767,454.434
433.123,453.954
433.268,452.864
431.933,451.173
432.674,452.95
434.119,453.807
434.499,453.997
434.638,454.117
434.811,454.313
435.394,454.245
435.668,454.334
435.918,454.193
436.154,454.18
436.094,454.278
436.005,454.103
436.19,454.262
436.245,454.128
436.211,454.488
436.685,455.169
436.1,455.796
432.151,456.839
430.477,456.562
430.345,456.54
430.566,457.206
430.461,457.413
430.479,457.502
430.38,457.265
430.3,455.657
431.488,455.54
432.303,457.258
428.6,456.073
428.05,455.576
427.699,455.193
427.958,455.074
432.483,459.832
433.429,460.834
431.58,458.921
428.737,460.522
429.957,463.133
435.683,466.37
436.344,450.463
429.348,445.445
434.973,446.359
432.618,435.485
439.629,435.594
443.68,432.318
439.961,429.163
442.671,426.198
441.97,421.557
441.132,419.899
436.426,417.325
434.479,415.202
431.917,412.434
417.045,409.675
415.9,416.473
415.603,407.898
426.968,412.062
