x,y
134.4,241.28
125.44,250.88
122.88,250.24
125.44,241.28
134.4,228.48
136.32,225.28
132.48,242.56
133.12,252.8
128.64,262.4
120.32,267.52
118.4,266.24
128.0,264.96
132.48,271.36
138.24,283.52
151.68,279.04
154.88,274.56
156.8,272.0
165.12,263.04
165.12,269.44
168.32,282.24
160.64,280.32
151.68,282.24
149.12,298.88
142.72,311.04
140.8,311.04
134.4,296.32
137.6,290.56
145.28,273.92
146.56,257.92
143.36,248.32
136.32,247.04
135.68,247.68
145.92,239.36
147.2,239.36
137.6,245.12
126.08,250.88
120.32,259.2
117.12,272.0
116.48,275.84
117.76,280.96
105.6,286.08
94.72,286.08
94.72,279.04
104.96,266.24
119.68,260.48
122.88,261.12
124.8,268.16
137.6,276.48
137.6,275.84
130.56,272.0
122.88,277.12
122.24,277.12
131.84,270.08
134.4,264.96
125.44,268.16
124.8,269.44
122.88,279.68
109.44,283.52
113.92,266.88
122.88,250.24
131.84,234.88
139.52,220.8
151.68,215.68
158.08,218.88
143.36,224.0
133.12,218.24
133.76,208.64
136.96,204.16
136.32,204.16
132.48,206.72
126.08,216.96
119.68,223.36
119.04,238.08
121.6,254.08
124.16,263.68
126.72,265.6
114.56,277.12
108.8,280.96
110.72,272.64
116.48,263.04
122.88,263.04
124.16,264.96
124.8,261.76
122.88,253.44
122.88,252.8
122.24,252.8
129.28,252.8
133.12,250.24
131.84,243.84
131.84,243.2
135.68,229.76
142.08,225.28
151.04,220.8
151.68,221.44
152.32,213.76
154.24,212.48
157.44,211.2
149.76,209.92
146.56,218.88
145.28,230.4
154.24,234.88
169.6,237.44
173.44,240.64
