x,y
93.507,158.877
94.524,165.203
95.902,169.725
97.643,172.079
97.953,172.624
98.131,172.557
97.583,176.365
96.231,180.604
87.203,189.252
83.862,188.951
80.651,184.281
85.946,182.69
88.536,186.716
87.11,190.375
85.099,190.656
86.898,182.117
89.029,179.854
88.953,179.875
88.934,180.213
93.439,183.185
94.797,183.375
95.942,185.327
92.587,185.456
93.083,183.646
94.912,182.024
96.606,180.236
98.291,177.082
98.892,175.258
98.936,175.27
98.933,175.259
98.978,175.351
98.991,175.482
99.944,177.662
100.881,179.163
102.445,181.087
103.976,181.603
105.207,180.909
105.668,180.289
106.008,179.734
106.122,179.49
106.334,178.843
106.5,178.491
107.184,177.981
109.16,175.872
111.783,174.523
112.935,174.288
112.656,174.271
113.179,174.293
114.968,174.36
116.039,174.531
118.019,177.491
117.272,175.725
117.857,177.397
117.589,177.94
117.339,177.663
116.808,178.812
115.414,179.514
114.707,179.833
114.6,180.024
114.676,180.023
114.799,179.964
114.81,179.946
114.785,180.052
114.719,180.095
114.751,180.127
114.697,180.13
114.776,180.174
114.822,180.181
114.876,180.235
114.832,180.222
114.777,180.194
114.835,180.232
114.647,180.177
113.94,180.174
110.315,180.005
108.374,179.452
