x,y
135.689,0.155
136.393,0.735
137.854,12.476
143.165,21.581
151.626,25.192
153.984,25.557
157.029,27.008
161.218,30.254
161.411,30.983
161.423,31.01
160.07,29.798
156.471,33.549
145.625,36.095
134.604,43.537
132.69,44.788
131.472,44.257
131.118,43.884
130.938,43.709
130.778,43.463
130.554,43.202
130.72,43.194
130.311,47.882
125.703,52.457
123.186,54.061
122.296,53.772
123.17,53.529
125.162,52.918
125.767,52.673
125.143,53.047
122.36,54.356
114.599,57.413
103.352,65.531
93.144,74.57
85.119,83.415
83.125,90.983
85.262,93.931
86.474,95.904
86.317,93.321
86.189,89.94
85.719,89.587
83.94,92.045
86.359,96.359
91.259,95.972
91.762,95.436
91.692,95.153
85.762,108.185
81.226,116.311
77.615,121.678
73.526,124.267
69.927,139.171
65.839,147.495
64.697,149.51
64.496,149.836
64.297,150.165
64.084,150.4
64.091,150.494
64.066,150.546
64.105,150.425
64.081,150.439
63.972,150.653
63.882,150.774
63.846,150.842
63.77,150.976
63.865,150.882
63.798,150.932
63.722,151.117
63.684,151.141
59.791,161.535
52.933,175.842
47.083,188.959
39.381,205.943
36.524,211.758
34.112,215.033
30.755,218.747
30.423,219.213
30.332,219.432
30.04,219.734
30.847,219.267
30.242,219.544
30.075,219.493
30.098,219.49
30.035,219.647
30.411,219.403
30.53,219.5
30.124,219.588
30.136,219.586
29.861,219.789
30.141,219.624
27.147,227.216
25.054,236.478
