x,y
78.999,120.373
79.134,119.493
82.871,121.088
84.062,121.968
79.01,122.371
78.078,119.09
76.272,118.702
75.502,112.807
78.269,111.648
77.085,111.572
72.431,117.639
66.22,127.428
65.337,128.653
64.438,130.071
64.243,133.424
67.197,134.908
68.003,133.232
69.707,131.028
68.47,128.071
68.413,124.505
69.352,123.865
72.097,126.236
71.917,126.932
72.329,127.321
72.686,127.436
70.98,127.508
69.126,132.239
70.2,133.905
73.942,135.53
75.469,134.392
73.136,132.998
69.539,133.07
63.211,135.163
59.619,136.86
57.711,137.9
54.636,142.333
54.891,144.228
57.774,146.985
60.732,147.803
62.456,147.72
67.237,146.52
70.24,146.389
71.479,146.771
71.957,147.312
69.932,147.287
70.26,147.143
72.029,146.984
73.898,146.323
75.708,145.733
75.646,145.605
74.936,144.685
73.9,142.942
74.248,139.872
75.17,137.703
75.248,137.698
75.644,136.994
76.553,136.149
77.445,136.109
78.151,136.755
78.555,137.043
79.017,137.396
79.476,137.769
80.823,138.932
82.26,141.555
85.184,143.522
89.328,143.105
93.165,141.543
95.707,145.976
95.546,146.906
95.535,147.168
95.497,147.303
95.421,147.385
95.409,147.431
95.325,147.446
95.255,147.559
95.239,147.582
95.171,147.661
95.108,147.738
94.939,147.714
94.705,147.654
94.639,147.669
94.481,147.539
94.246,147.277
94.096,147.056
93.793,146.188
93.31,144.794
92.091,141.174
94.555,142.655
90.085,142.049
92.347,136.666
95.074,142.75
93.828,142.595
100.208,139.27
99.01,142.408
94.888,143.643
98.921,149.505
96.2,144.817
95.971,144.525
105.629,140.072
101.701,135.331
100.862,141.972
101.064,155.683
108.973,166.881
110.39,168.253
111.898,169.371
114.211,171.941
115.317,172.876
114.477,168.618
115.085,168.1
116.537,167.717
116.21,166.169
113.489,164.775
112.065,156.795
113.799,142.859
114.102,134.828
113.97,133.011
113.814,130.727
116.643,131.756
119.861,139.602
126.431,146.566
130.145,148.581
131.158,149.215
132.346,149.802
133.981,149.885
138.251,158.667
139.443,161.289
