x,y
122.924,238.244
122.151,238.259
123.006,238.246
122.897,238.242
122.86,238.241
122.861,238.23
122.969,238.208
122.864,238.295
122.834,238.24
123.128,238.169
122.829,238.194
123.158,238.164
123.037,238.321
122.946,238.277
123.037,238.252
122.882,238.255
123.028,238.196
123.259,238.18
122.991,238.231
123.963,239.063
123.117,238.272
122.812,238.229
123.164,238.215
123.111,238.21
119.623,238.336
115.64,238.111
114.894,238.128
114.463,237.976
113.74,237.42
113.143,237.006
112.124,236.313
109.336,234.886
105.536,232.613
104.378,230.926
101.252,224.168
101.872,221.411
104.596,213.146
107.797,207.793
110.313,199.448
109.138,191.481
106.381,188.286
113.068,194.778
115.625,198.476
116.082,200.391
115.913,202.522
115.785,203.441
115.676,203.813
115.701,203.746
115.729,203.71
115.756,203.571
115.816,203.345
115.899,202.882
116.245,200.758
116.273,200.759
116.261,200.668
116.271,200.728
116.215,200.72
116.211,200.83
116.182,200.766
116.19,200.689
116.163,200.662
116.154,200.874
116.148,200.765
116.132,200.688
116.132,200.73
116.132,200.599
116.109,200.754
116.113,200.779
116.119,200.686
116.11,200.682
116.114,200.775
116.034,201.322
115.683,203.814
114.857,206.918
113.392,210.983
112.011,213.297
109.859,215.924
103.118,223.272
101.605,230.905
101.992,233.319
102.715,236.826
102.415,238.901
97.922,237.191
96.157,243.699
98.21,247.435
102.718,253.926
103.591,254.17
103.834,254.359
103.912,254.139
103.998,254.186
104.168,254.223
103.988,254.19
104.316,254.208
109.25,254.601
104.072,249.243
103.188,249.321
104.245,247.494
105.857,244.68
105.984,244.418
107.345,245.083
103.434,246.337
104.181,247.308
102.666,248.31
104.283,249.924
102.314,252.91
101.717,257.788
102.217,257.458
107.601,247.637
112.138,244.049
122.315,243.042
124.408,237.148
127.494,231.706
131.509,231.802
132.111,221.882
133.203,209.09
132.987,198.367
131.874,192.303
128.762,185.099
128.07,183.163
124.158,178.987
123.838,178.6
124.698,179.434
124.297,178.213
128.314,176.727
131.451,176.294
131.855,185.287
130.015,193.553
126.001,196.251
124.291,196.068
123.807,195.578
123.739,195.387
127.967,194.314
130.731,187.916
129.333,185.282
129.447,184.414
129.336,184.815
126.987,183.723
123.466,187.429
123.953,187.642
127.304,172.334
128.03,166.006
129.397,163.074
130.301,161.831
131.28,159.924
131.44,158.89
131.223,154.356
131.732,145.814
127.181,136.672
125.845,134.638
128.992,128.688
133.257,129.635
135.692,132.567
133.812,137.348
126.837,134.93
126.382,132.045
124.311,133.357
126.02,143.456
128.005,141.908
120.293,140.29
