x,y
186.146,139.155
186.08,133.899
186.047,132.985
187.051,133.188
189.414,129.564
182.517,120.376
176.274,117.509
175.821,117.599
176.397,117.747
173.296,116.315
171.522,113.896
173.928,111.082
177.722,106.167
178.773,104.477
178.133,104.564
178.697,104.575
178.322,104.565
178.05,104.946
178.472,104.431
178.635,104.497
178.353,104.668
178.765,101.973
176.943,93.18
173.869,88.047
172.345,87.124
172.177,86.924
172.399,87.123
172.766,87.356
173.317,87.692
173.27,87.785
173.342,87.724
171.857,86.784
170.701,86.448
168.242,84.451
173.837,88.321
173.878,97.219
173.856,103.339
175.468,109.056
176.021,112.078
173.694,114.186
175.23,114.687
175.034,115.537
174.088,113.752
173.349,113.4
173.632,113.446
173.423,113.524
172.946,113.223
175.337,115.203
180.086,111.359
179.496,102.502
180.499,97.431
180.752,95.48
180.48,97.862
180.772,94.66
180.354,86.472
182.518,78.974
183.038,78.267
182.351,79.719
182.422,82.843
183.306,85.263
185.101,86.11
187.974,84.119
186.499,85.828
185.607,88.6
187.72,86.844
187.877,86.238
187.584,86.579
187.169,86.155
186.671,85.716
186.379,86.344
186.407,86.513
186.343,86.665
186.394,86.558
186.447,86.757
186.559,86.426
186.494,86.679
186.57,86.382
186.491,86.407
184.879,84.913
180.514,83.18
177.746,80.459
171.498,76.712
177.214,80.343
