x,y
213.002,93.921
206.997,87.71
213.602,81.434
216.683,80.158
220.141,72.187
220.155,56.934
227.898,48.107
231.576,44.509
235.291,30.152
232.499,26.218
233.826,29.617
230.449,31.835
227.574,46.112
226.159,56.869
225.96,67.502
223.497,76.311
221.938,83.131
219.509,94.969
219.555,97.933
218.863,100.636
216.837,105.092
216.865,106.577
216.07,107.456
215.641,106.193
220.204,103.016
221.969,102.642
229.234,103.447
235.044,107.194
232.597,113.561
228.761,111.609
228.17,108.035
222.96,111.498
219.262,120.462
214.037,130.611
211.042,139.42
210.376,140.872
200.66,149.004
195.84,157.982
195.43,158.856
195.178,159.26
194.3,160.953
