x,y
149.036,146.88
148.801,144.274
148.494,145.327
148.167,151.461
147.468,154.483
149.411,157.903
152.668,163.818
158.778,170.735
155.023,176.395
152.85,177.138
158.503,179.631
159.379,183.421
159.569,184.459
159.583,184.377
159.362,184.18
158.73,182.576
158.145,181.35
157.371,179.342
156.496,170.53
148.529,166.462
146.507,177.66
147.767,181.687
147.469,175.652
145.076,169.784
140.837,159.79
137.716,153.584
134.489,152.016
131.895,161.956
134.353,166.873
137.322,175.839
136.637,178.469
137.822,173.593
140.532,171.236
139.031,180.798
134.831,189.818
129.295,198.56
129.47,210.372
134.0,213.061
139.751,210.754
142.914,202.162
142.403,198.897
144.385,192.067
144.901,192.931
148.676,197.684
159.134,199.197
154.862,206.356
155.371,209.658
164.809,212.99
170.889,209.034
168.922,203.571
174.735,201.05
173.912,194.002
171.06,197.982
171.79,201.761
172.91,199.532
171.045,198.286
167.697,200.056
171.805,206.409
175.576,202.071
174.515,200.725
173.855,199.739
172.726,198.86
171.778,199.767
171.704,202.106
172.77,199.534
173.065,195.868
173.829,193.651
173.728,193.506
173.511,193.623
173.285,193.611
173.336,194.054
173.137,194.775
173.144,195.423
173.394,192.816
171.36,191.142
170.816,193.136
170.31,198.256
169.833,195.023
168.653,193.871
167.193,192.004
166.501,191.094
165.671,191.309
165.014,191.458
164.073,191.595
164.873,191.121
165.684,191.583
164.486,192.292
162.272,195.29
165.222,197.966
167.128,199.302
167.183,199.474
164.79,197.532
161.068,195.019
161.089,195.173
161.075,195.809
161.022,195.348
162.415,194.339
162.759,206.885
163.696,210.355
162.355,206.038
162.199,199.468
162.32,205.963
167.217,211.989
176.547,210.84
168.653,207.771
166.02,211.054
172.694,220.257
172.798,227.461
172.253,225.93
172.991,231.252
177.636,232.458
171.937,235.584
167.008,232.608
165.461,230.624
161.255,231.33
159.712,235.237
158.663,234.952
159.901,234.97
160.237,234.165
156.639,235.998
159.098,242.162
167.762,243.42
175.534,240.415
177.457,236.633
180.05,231.01
191.298,235.666
189.767,246.34
190.557,250.908
191.13,250.453
192.596,249.455
194.768,242.398
197.461,233.698
187.274,230.554
183.047,233.749
188.183,235.761
182.052,237.398
177.368,231.479
175.739,230.899
170.222,226.026
161.353,217.206
