x,y
189.203,101.945
190.856,112.103
184.169,122.483
172.67,133.227
166.41,143.73
174.062,146.343
165.938,142.9
170.868,145.767
173.139,137.511
171.131,135.483
171.266,134.383
172.225,133.145
170.565,135.952
169.828,136.46
165.563,134.863
179.497,130.026
178.127,135.842
170.456,135.199
172.61,121.89
176.604,126.25
167.463,128.805
163.08,126.369
165.684,127.792
167.249,123.69
161.976,118.672
156.838,115.297
155.452,114.246
153.936,110.512
152.209,108.285
151.913,108.043
151.98,107.874
152.375,107.987
154.213,107.557
156.676,106.672
165.398,102.98
166.043,104.692
167.027,105.531
167.351,105.503
167.27,105.414
167.001,105.221
166.778,104.904
166.429,104.54
165.885,104.02
164.581,102.769
160.768,101.094
150.526,102.173
150.118,105.404
156.565,109.725
163.848,107.506
167.946,105.568
167.338,105.884
167.025,105.789
165.576,105.131
167.348,104.623
166.669,105.339
166.042,105.241
165.894,104.805
165.829,104.317
165.818,103.925
165.576,102.248
164.711,98.261
164.099,96.062
163.873,95.597
163.599,94.789
163.177,93.927
162.633,92.997
162.061,92.437
161.65,91.881
161.104,91.242
160.69,90.788
160.354,90.507
159.995,90.157
159.145,89.282
158.306,88.464
157.845,87.997
157.142,87.344
156.479,86.693
155.33,85.746
155.174,85.71
155.204,85.704
155.734,86.046
155.579,86.018
155.491,85.236
155.57,86.07
155.447,85.92
155.317,85.691
155.055,85.718
154.973,85.67
155.005,85.702
154.781,85.604
154.629,85.604
154.455,85.55
154.085,85.367
153.707,85.176
153.096,84.912
152.451,84.472
151.581,81.866
152.665,73.339
152.921,72.95
152.86,73.401
154.721,73.728
156.011,75.118
157.667,76.613
158.488,78.304
159.11,79.754
158.878,80.987
158.67,80.806
158.047,81.606
157.797,82.522
157.363,82.475
154.822,78.116
155.992,75.957
157.189,76.07
156.978,68.901
