x,y
107.549,173.385
109.154,163.756
105.286,163.174
104.367,151.214
103.768,150.73
94.196,147.297
94.085,147.426
94.027,147.459
93.986,147.538
93.946,147.507
94.138,147.777
94.609,146.243
94.725,142.005
92.276,142.442
89.856,143.915
89.007,144.302
87.263,144.032
86.3,143.363
85.338,142.844
85.43,142.8
83.841,142.331
82.375,142.617
87.864,144.412
88.87,144.602
89.683,143.689
91.128,142.717
94.978,140.306
98.991,132.554
99.421,132.202
100.392,129.552
103.236,125.0
105.116,121.198
105.99,119.057
107.334,116.934
114.714,113.66
115.874,112.647
118.293,112.98
119.057,114.407
115.293,113.269
118.932,106.288
120.418,106.071
121.45,106.337
116.716,113.614
112.202,114.327
110.397,113.31
115.073,109.687
118.583,108.948
117.716,112.471
117.792,112.438
116.869,103.995
122.54,97.538
125.239,101.831
121.887,108.153
120.268,112.473
120.306,112.294
120.986,108.187
127.46,104.322
131.573,102.923
132.289,120.256
138.977,122.714
142.352,116.648
142.328,114.614
142.601,108.912
141.96,105.593
142.027,103.464
139.924,110.472
138.951,116.417
140.735,117.816
137.099,115.421
136.678,112.082
144.565,104.752
146.889,95.683
146.996,92.879
147.57,91.461
152.472,87.386
152.804,87.286
155.782,82.911
