x,y
121.868,147.216
122.394,145.72
122.96,133.839
126.536,130.669
132.478,130.984
135.187,131.986
134.301,132.745
135.793,143.466
134.205,148.622
132.015,150.34
131.092,150.14
130.475,150.101
130.356,153.042
131.563,155.448
132.052,157.731
131.403,159.177
128.848,160.405
121.163,159.871
118.244,150.263
120.388,146.919
121.452,145.276
121.259,145.149
120.781,144.233
119.591,142.369
113.675,145.022
117.677,149.97
118.969,147.124
118.599,147.336
120.183,148.87
121.453,140.547
122.759,142.252
122.484,145.358
115.652,152.115
113.898,147.475
114.732,143.447
114.726,142.158
115.138,133.026
116.336,131.004
116.367,130.974
117.244,130.397
117.931,129.57
118.098,127.109
118.479,125.595
118.187,126.451
118.075,126.805
117.89,126.673
117.861,126.585
117.867,126.541
117.942,126.47
117.936,126.577
117.81,126.2
117.93,126.724
118.063,127.102
118.307,128.624
118.4,130.564
118.095,133.288
118.005,133.926
117.252,133.467
116.852,133.155
116.447,132.91
116.023,132.873
115.533,133.158
115.124,133.65
114.778,134.051
114.679,134.191
114.678,134.232
113.591,135.733
111.289,138.282
109.356,139.049
107.735,138.827
105.673,136.341
105.021,130.539
105.951,129.467
106.817,128.429
102.117,131.16
99.681,138.968
99.112,149.269
99.856,154.995
101.193,158.036
101.702,158.878
102.428,160.072
106.755,164.804
112.228,162.643
111.901,157.445
112.993,155.314
117.944,150.999
119.67,149.875
120.948,149.073
121.897,148.367
120.971,146.534
124.859,147.293
126.846,146.131
132.159,135.34
131.201,128.87
131.344,122.987
131.634,120.6
131.984,118.992
132.677,117.321
136.92,110.698
137.606,108.952
140.821,97.887
141.787,89.759
144.177,83.457
149.025,80.877
157.966,74.127
159.02,72.972
162.46,69.446
162.675,68.158
162.455,67.487
162.364,66.893
161.321,65.639
158.518,62.698
155.776,60.341
155.515,60.373
155.273,60.025
155.178,59.879
155.308,60.074
155.248,60.007
155.241,59.971
155.249,59.976
155.203,59.947
155.277,60.032
155.246,59.95
155.289,60.068
155.179,59.974
155.218,59.909
155.195,59.86
155.144,59.808
155.127,59.759
155.007,59.633
155.173,59.798
155.136,59.784
155.16,59.872
155.08,59.721
155.083,59.667
155.095,59.842
155.105,59.846
155.168,59.881
155.166,59.796
155.169,59.857
155.043,59.645
155.053,59.691
155.142,59.739
155.072,59.662
155.104,59.688
155.277,59.845
155.079,59.705
155.049,59.636
155.132,59.673
155.086,59.673
155.04,59.597
155.031,59.6
155.119,59.666
155.16,59.767
154.991,59.57
155.063,59.569
155.099,59.662
155.081,59.536
155.134,59.611
155.117,59.581
155.202,59.627
155.05,59.463
155.107,59.54
155.091,59.478
155.108,59.475
155.049,59.297
155.094,59.421
155.163,59.525
155.117,59.341
155.025,59.21
155.201,59.435
155.112,59.298
155.086,59.364
155.148,59.43
155.098,59.388
155.09,59.382
155.215,59.493
155.133,59.447
155.151,59.431
155.168,59.48
155.087,59.436
155.098,59.518
155.135,59.37
155.288,59.484
155.19,59.34
155.16,59.29
155.264,59.325
155.226,59.327
155.274,59.274
155.15,59.17
155.204,59.272
155.179,59.316
155.091,59.24
155.072,59.249
155.103,59.214
155.084,59.166
155.173,59.292
155.19,59.216
155.079,59.149
155.278,59.283
155.168,59.063
155.224,58.967
155.246,58.963
155.215,58.934
155.296,58.958
155.283,58.935
