x,y
170.034,191.7
165.992,203.048
165.663,213.557
166.519,218.647
171.871,223.293
173.178,224.583
167.584,226.882
167.979,226.699
170.267,225.894
174.876,232.75
173.581,237.424
167.215,239.835
167.114,236.542
166.362,234.703
166.654,235.185
166.268,234.158
167.985,229.303
171.103,226.366
172.321,226.496
167.225,230.676
157.036,222.983
157.28,220.424
158.326,217.977
159.29,214.436
153.055,219.649
145.727,227.259
145.335,219.446
150.739,208.927
151.417,208.686
152.052,208.71
154.193,211.579
145.837,219.457
139.626,220.391
138.401,220.142
135.948,219.879
136.329,219.831
136.512,219.455
134.752,224.036
127.189,229.428
119.785,230.107
113.075,227.733
114.845,217.629
116.408,210.907
117.246,209.303
116.752,208.002
117.587,209.229
117.917,209.943
118.233,211.117
118.524,211.613
118.747,212.218
119.043,212.6
118.196,211.01
118.173,210.754
117.923,210.195
117.441,208.951
117.316,208.773
117.211,208.439
117.326,208.878
117.191,208.573
117.253,208.711
117.435,209.169
117.307,208.786
117.329,208.955
117.482,209.295
117.42,209.135
117.365,209.062
117.221,208.916
117.462,209.216
117.73,209.743
118.087,210.377
118.015,210.471
117.973,210.226
118.052,210.452
117.963,210.294
117.924,210.119
117.449,209.145
117.376,209.014
117.423,208.864
117.24,208.675
117.173,208.698
117.466,209.078
117.408,209.113
117.862,210.28
120.345,213.897
125.734,222.087
126.675,224.56
126.855,227.012
123.762,215.992
124.405,214.758
125.583,213.859
120.63,210.211
118.702,203.699
128.902,204.102
130.149,204.831
130.314,205.149
128.244,206.228
119.636,209.118
112.515,207.078
113.454,200.963
117.211,198.489
119.702,198.676
120.219,199.012
123.14,199.497
128.772,197.215
131.026,195.191
131.398,194.439
128.845,190.178
