x,y
127.117,178.303
133.47,175.424
141.219,168.974
144.514,176.158
139.993,186.808
138.006,187.811
137.214,179.11
136.892,174.444
137.657,174.786
137.133,175.338
137.162,175.958
137.372,176.105
138.012,175.726
138.82,174.866
142.98,172.899
144.402,171.985
145.411,170.634
146.136,169.486
146.252,168.275
143.889,174.205
151.768,172.993
151.644,165.966
150.684,165.128
149.791,165.488
149.691,165.693
147.727,164.443
145.298,164.727
142.172,168.563
144.04,172.525
150.934,174.754
155.403,172.192
155.958,171.622
156.124,171.589
156.562,170.926
157.808,169.393
159.775,167.295
157.056,167.586
154.865,168.769
154.44,169.341
153.652,171.602
152.849,174.071
151.273,177.426
149.8,180.228
148.526,182.252
147.538,185.01
147.289,186.064
147.082,187.028
146.989,188.86
145.676,192.926
141.873,196.351
141.134,196.501
140.887,195.564
141.145,194.189
143.521,192.981
145.259,193.088
145.912,195.231
146.972,193.809
147.573,194.099
146.967,194.553
145.065,195.309
141.62,196.25
141.214,196.356
141.039,196.33
140.66,196.215
140.412,196.109
140.473,194.254
140.986,191.795
141.125,191.132
141.218,190.666
141.467,189.97
141.608,189.362
141.908,188.625
142.15,188.355
142.304,187.949
141.836,188.119
140.789,188.948
140.573,189.229
140.927,188.928
143.995,186.936
145.057,186.728
145.885,188.524
143.898,193.151
143.08,192.795
143.529,189.672
146.528,183.694
149.548,179.931
151.557,174.929
152.463,172.18
151.242,171.345
150.471,175.287
149.116,179.422
147.461,182.919
146.466,185.374
146.219,185.33
146.514,184.413
146.809,184.032
146.76,184.093
146.407,184.58
146.054,185.516
146.283,185.079
146.715,184.247
146.816,184.034
146.401,184.712
145.939,185.19
145.905,185.38
146.015,185.454
146.621,184.438
146.818,184.134
146.175,185.143
145.958,185.315
145.9,185.406
146.34,184.896
146.72,184.129
146.418,184.543
145.885,185.294
145.837,185.342
