x,y
182.741,71.473
182.62,69.654
181.513,67.944
182.722,64.597
182.893,61.954
181.779,62.558
181.383,62.739
179.384,62.865
177.298,61.697
176.077,60.37
174.869,60.411
174.328,60.166
174.842,59.633
176.18,58.285
179.152,58.163
185.467,66.862
186.293,66.949
184.136,61.379
188.596,60.749
189.148,64.261
187.955,64.301
186.637,62.102
186.196,57.04
188.594,54.598
193.559,60.191
189.198,60.855
187.944,52.586
199.121,56.486
201.72,60.661
200.118,56.434
204.968,56.915
202.676,65.935
203.772,66.21
205.829,59.694
210.788,56.319
213.356,56.1
213.24,56.041
213.234,56.058
211.209,56.333
208.564,56.727
207.863,57.121
207.216,57.614
206.579,57.945
205.653,58.339
205.294,57.581
205.524,58.985
206.063,55.461
202.719,61.16
207.531,62.599
200.055,60.826
204.31,68.907
204.491,67.644
202.664,54.945
204.539,51.772
204.507,48.729
209.956,44.958
214.853,48.916
212.499,54.378
208.47,49.346
212.81,43.387
214.555,47.679
213.473,52.0
208.969,52.212
203.153,51.621
204.646,56.378
203.111,49.906
200.38,40.173
200.165,39.468
200.564,45.02
205.207,39.723
196.69,39.809
198.369,48.866
205.305,44.596
197.009,39.274
198.156,48.059
205.06,45.786
200.253,38.412
196.579,46.735
201.34,50.249
206.192,41.915
198.717,38.717
197.036,47.493
204.984,48.5
201.258,38.526
196.39,40.169
202.716,48.653
202.978,39.879
195.664,39.899
198.338,48.869
206.194,41.608
199.438,37.869
196.611,40.372
204.319,48.713
200.165,37.8
196.633,40.171
199.778,49.073
203.635,43.075
200.836,35.324
195.553,34.301
192.393,40.646
197.822,47.967
204.851,45.207
198.904,37.818
195.446,43.375
201.436,50.493
205.754,40.451
198.645,37.418
196.928,46.508
205.373,45.935
200.102,38.715
197.768,48.275
204.893,45.769
199.944,38.712
195.886,46.625
202.168,50.825
203.929,39.108
197.66,39.4
196.849,47.289
203.339,47.297
201.646,38.783
195.803,45.239
204.72,46.048
200.92,38.719
196.364,46.717
205.183,45.192
200.165,38.864
197.566,48.231
204.566,42.463
196.569,40.408
198.448,49.074
206.674,44.783
199.317,38.398
196.279,46.887
204.303,46.136
200.164,38.814
196.085,40.085
195.959,46.418
201.887,48.266
201.914,39.696
194.586,44.996
197.84,48.818
195.429,49.637
194.741,48.179
197.546,60.172
204.69,68.71
209.729,65.434
210.507,61.309
206.806,60.686
205.564,62.611
204.681,63.594
205.11,64.245
205.137,63.888
205.166,65.69
205.651,66.486
206.099,66.617
205.649,67.044
206.869,66.56
206.831,65.977
205.971,67.354
205.755,67.109
205.989,67.353
206.082,67.158
