x,y
221.247,129.322
221.352,122.735
230.782,120.336
238.818,123.322
241.21,123.973
241.252,124.177
241.016,124.286
240.618,124.227
241.171,124.231
243.866,122.9
244.912,122.195
248.121,122.11
254.021,128.048
258.403,128.869
260.124,132.493
256.664,131.831
252.557,131.832
251.756,131.004
251.019,123.018
250.959,122.838
246.866,129.348
231.425,123.941
230.061,124.866
234.197,124.745
239.608,119.13
246.195,117.439
249.968,119.87
269.222,115.647
269.883,114.572
266.809,113.578
269.505,115.47
274.55,122.832
274.661,123.233
273.173,120.987
276.084,120.089
279.9,117.599
278.386,110.958
278.838,113.862
279.556,114.969
279.627,114.75
279.29,115.022
277.069,114.828
279.033,113.654
276.701,117.894
278.914,124.062
276.615,132.553
271.117,138.072
268.613,138.279
269.089,138.523
269.349,139.746
269.687,137.138
274.518,124.974
275.865,112.97
273.499,105.933
272.941,101.394
277.953,105.299
270.546,120.538
267.604,130.208
267.017,138.702
265.096,131.079
267.121,124.449
273.76,114.106
277.476,99.853
277.381,91.78
279.276,95.377
286.974,90.354
293.866,72.447
295.217,65.365
295.741,65.662
295.72,68.591
296.18,67.851
296.286,67.984
292.883,66.763
289.706,65.509
293.497,59.129
294.995,57.495
297.52,55.93
293.316,61.095
288.213,55.488
282.157,58.484
281.854,56.19
280.279,45.936
280.05,39.126
283.675,27.644
284.219,12.449
256.895,109.948
