x,y
166.574,94.439
167.135,95.001
167.284,98.668
166.288,101.341
166.106,102.481
165.114,103.39
164.603,104.598
164.89,104.586
164.52,105.68
164.344,106.909
164.877,109.207
165.659,111.613
165.776,112.27
165.725,112.555
165.719,112.846
165.621,113.298
164.081,118.913
162.34,122.131
161.878,122.767
161.63,122.971
161.601,123.019
161.421,123.254
161.352,123.353
161.978,122.477
164.504,119.134
164.519,118.534
164.986,118.448
165.408,117.455
165.157,114.328
165.691,113.9
165.829,113.622
166.09,115.315
163.731,114.5
162.691,113.817
162.142,114.597
160.947,116.472
161.922,120.405
162.988,126.381
160.908,131.591
160.546,140.699
162.194,141.257
162.049,141.125
162.184,140.988
163.563,140.46
165.89,139.145
168.378,135.786
167.143,136.376
165.193,138.032
164.755,139.902
167.094,138.53
166.218,137.458
165.462,143.453
163.198,145.412
161.491,147.398
164.555,150.547
158.184,153.902
156.281,153.214
156.305,155.941
153.213,156.719
151.271,156.51
149.987,156.204
149.418,156.065
148.951,156.13
148.772,156.148
148.464,156.553
148.256,156.92
148.329,157.254
148.294,157.437
148.411,157.66
149.196,158.399
151.289,159.889
152.66,160.788
154.24,162.242
154.592,162.902
154.7,163.139
154.763,163.349
154.715,163.273
154.756,163.412
154.659,163.466
154.645,163.484
154.684,163.512
154.627,163.725
152.325,162.512
