x,y
221.624,70.801
214.998,74.55
214.02,75.957
213.87,75.637
211.177,64.209
208.879,66.88
206.53,69.094
201.842,62.697
206.366,58.262
212.243,60.048
210.066,70.043
210.212,73.586
208.052,80.587
205.968,79.971
204.928,73.957
206.427,80.413
204.803,82.034
199.933,75.721
204.87,72.224
209.423,72.858
210.561,77.837
208.198,82.571
224.105,84.604
225.247,83.838
225.118,83.23
221.947,79.413
214.745,81.545
210.503,81.157
210.588,81.019
210.612,81.129
211.88,89.471
218.601,85.719
209.688,82.808
216.97,89.007
210.996,82.853
213.496,91.227
218.216,84.953
210.328,83.046
217.116,88.013
210.448,83.522
213.959,90.501
211.535,83.085
211.953,90.578
218.497,88.679
211.484,83.286
212.245,90.375
215.75,89.896
213.898,83.171
209.897,84.895
210.67,87.854
205.918,87.342
204.431,94.994
212.521,101.933
216.551,103.213
218.954,101.38
220.046,100.529
220.694,100.094
220.953,100.253
221.46,99.828
221.805,99.695
222.573,99.628
223.96,99.484
223.958,99.503
223.707,99.659
223.712,99.627
222.883,99.744
222.282,99.828
222.413,99.926
222.955,100.044
223.376,100.011
223.751,100.09
224.039,100.002
224.456,100.143
224.365,100.116
223.216,99.901
222.279,99.918
221.785,99.766
223.728,99.566
223.736,99.49
224.171,99.62
224.238,99.628
224.791,99.837
224.515,99.761
224.635,99.82
223.662,99.654
223.349,99.97
223.247,100.141
223.34,100.394
223.427,100.441
223.49,100.591
223.623,100.664
223.919,100.792
224.205,101.119
223.066,101.268
222.629,101.148
221.669,101.145
219.06,102.639
217.717,104.263
217.064,104.907
215.578,105.848
214.498,106.103
214.425,106.037
213.435,106.283
213.615,106.408
213.311,106.318
213.308,106.214
213.565,105.736
213.356,105.375
214.041,105.019
214.191,105.005
213.802,104.924
213.797,104.923
214.545,104.84
214.407,104.648
214.186,104.635
214.251,104.749
213.969,104.723
214.219,104.344
213.86,104.08
214.101,103.842
214.273,103.519
214.594,103.461
214.426,102.94
214.304,103.953
214.169,104.285
214.436,103.671
214.474,103.455
214.844,103.072
215.269,102.947
214.789,103.325
214.8,103.545
214.017,104.385
214.56,103.699
214.897,103.215
215.383,102.757
215.324,102.998
214.698,103.532
214.691,104.202
214.645,103.818
214.979,103.453
214.999,103.144
215.015,103.154
215.029,103.211
215.599,103.3
215.448,103.285
215.483,103.439
215.738,103.358
215.778,103.484
215.789,103.718
215.729,103.565
215.667,103.273
215.37,103.501
215.337,103.508
215.518,103.389
215.532,103.397
215.752,103.326
215.566,103.02
215.89,103.167
215.866,102.954
215.885,103.467
215.937,103.318
216.053,103.286
215.8,103.561
215.98,103.627
216.068,103.376
216.389,103.683
216.545,103.441
216.579,102.911
216.534,103.276
216.732,103.142
216.633,103.222
216.685,103.133
216.761,103.065
216.707,102.908
216.625,103.08
216.733,103.266
216.873,103.141
216.706,103.062
217.231,102.668
216.955,102.904
216.862,102.788
216.566,103.069
216.862,102.986
216.68,103.102
216.733,103.12
217.022,102.816
216.971,103.044
216.834,103.11
216.737,103.058
217.222,102.5
216.787,102.931
216.821,102.969
216.943,102.821
217.118,102.879
217.08,102.933
217.253,102.847
217.005,102.891
217.053,103.043
217.017,102.903
217.203,103.052
217.327,102.95
217.218,103.054
217.299,102.797
217.316,102.686
217.157,102.867
217.229,102.753
217.094,102.923
