x,y
166.52,261.535
166.69,258.422
167.059,252.279
167.228,237.77
167.297,235.701
167.285,230.642
169.886,224.317
176.633,224.414
182.471,222.601
181.707,207.347
179.419,203.123
178.27,201.58
178.174,201.608
178.272,201.618
178.521,201.621
181.271,201.94
186.209,202.934
193.088,201.146
189.475,191.129
185.123,185.685
182.709,179.334
181.549,174.333
182.246,169.051
184.995,163.821
190.811,147.779
192.462,137.986
191.159,135.665
194.863,123.941
192.745,114.064
190.082,103.02
187.397,98.265
182.146,90.142
178.265,88.898
173.576,92.78
171.154,94.626
173.927,93.059
185.345,82.761
192.737,76.166
195.655,73.406
201.094,67.798
203.025,65.764
207.937,61.591
214.908,58.108
217.453,58.646
217.264,58.559
216.353,58.474
216.028,58.398
216.134,58.495
216.133,58.425
216.224,58.4
216.624,58.471
216.513,58.48
216.51,58.479
216.612,58.466
216.792,58.546
220.915,60.889
222.333,62.129
224.857,61.752
232.263,56.55
239.418,59.76
241.195,63.256
243.896,70.516
244.897,74.628
244.954,76.423
242.345,81.298
239.661,83.645
238.128,84.711
237.309,85.693
237.896,85.457
242.725,83.345
247.205,79.784
259.307,75.168
259.409,69.843
259.674,58.405
259.601,52.945
252.155,50.75
258.174,55.111
262.986,54.373
264.661,53.248
264.822,52.467
264.849,52.456
263.4,53.313
262.646,54.04
262.703,54.177
262.537,53.947
262.602,53.785
264.664,52.233
269.29,53.448
270.958,55.808
