x,y
108.713,114.487
111.067,110.515
115.443,114.749
119.551,115.244
125.767,120.383
128.84,120.103
131.392,118.631
132.571,117.859
136.02,113.199
145.389,117.25
146.954,116.107
148.43,114.437
148.414,114.093
148.592,113.818
148.847,113.435
149.663,112.983
149.836,112.659
149.777,112.569
151.267,110.279
149.517,111.363
149.115,111.944
149.46,111.923
149.337,111.882
150.152,111.537
149.817,110.054
149.632,109.522
149.392,109.513
149.251,108.812
148.984,108.36
148.987,108.558
149.731,108.108
149.564,108.452
149.291,108.375
150.405,108.939
150.354,108.922
149.844,108.769
149.787,108.534
149.356,108.385
149.608,108.438
149.584,108.662
149.776,108.576
149.801,108.387
149.83,108.12
149.441,108.257
149.849,107.87
149.891,108.028
149.545,108.766
150.396,110.239
152.82,112.581
155.858,110.063
156.796,109.228
156.892,109.845
155.319,111.745
154.839,111.577
154.076,107.527
155.186,105.18
155.876,104.819
156.114,104.012
156.421,103.758
156.759,102.919
156.785,103.23
157.368,102.876
158.075,100.755
158.518,100.366
158.641,100.234
157.949,101.037
158.102,98.432
157.555,100.071
157.703,99.019
156.381,96.921
157.53,97.277
157.338,97.189
157.193,97.077
155.889,95.28
155.815,95.831
155.893,95.62
155.858,95.387
155.785,96.291
155.724,95.858
155.648,95.783
155.046,95.063
154.855,95.596
155.307,95.196
155.061,95.412
155.486,95.718
155.19,95.25
155.389,95.102
155.298,94.77
155.174,95.297
153.827,94.619
154.07,94.556
154.154,94.11
154.224,95.01
154.052,94.942
154.083,94.933
154.192,94.329
154.252,94.21
154.238,94.123
154.553,94.22
154.216,94.943
153.958,94.648
153.81,94.492
154.062,94.171
153.907,94.667
154.032,94.592
154.151,94.331
153.714,94.113
153.782,94.176
153.972,94.81
154.115,94.043
153.692,94.279
153.923,94.658
153.498,94.595
153.829,94.352
153.992,94.605
153.906,94.493
153.788,94.618
154.076,93.312
154.202,94.666
153.67,94.592
153.687,94.365
154.218,94.068
154.355,94.145
154.159,94.234
153.828,94.349
153.866,94.487
154.216,94.188
154.121,94.765
154.204,94.396
153.862,94.55
153.906,94.145
154.123,94.628
154.271,94.696
154.428,94.584
154.096,94.533
154.054,94.696
153.915,94.409
154.664,95.019
154.634,94.595
154.467,94.882
155.137,95.944
154.782,95.804
155.077,95.855
155.016,95.912
154.64,96.174
154.912,95.822
154.598,96.103
154.25,94.839
154.378,95.299
154.292,94.425
154.493,94.361
155.077,93.828
154.371,94.2
154.885,94.787
154.721,94.603
154.346,94.488
153.665,94.884
154.207,94.874
154.406,94.431
153.875,94.777
153.562,95.034
153.206,95.0
153.244,95.163
152.938,95.075
153.177,94.83
152.971,95.392
153.279,94.661
152.797,94.405
154.269,94.871
153.995,94.695
153.621,94.077
152.88,93.336
152.077,92.624
152.821,92.743
152.576,92.871
152.383,92.864
152.559,92.86
152.531,92.734
152.709,92.599
152.675,92.93
152.409,92.879
152.567,92.941
152.744,92.753
152.769,92.803
152.686,92.867
152.674,93.102
152.884,93.025
152.634,93.023
152.989,93.387
152.787,93.17
152.457,93.024
152.512,93.132
152.49,93.325
152.824,93.049
152.92,93.129
152.666,93.382
152.852,93.269
152.912,93.431
152.853,93.187
152.93,93.173
152.706,92.723
152.323,92.977
152.518,92.858
152.206,93.154
151.931,92.73
152.269,93.08
152.102,92.973
151.955,93.026
152.051,92.966
151.811,93.115
151.686,93.11
151.59,92.872
151.765,93.048
151.835,92.527
151.559,92.658
151.675,92.833
151.702,92.528
151.831,92.66
151.527,93.001
151.492,92.85
151.481,92.967
151.752,92.999
151.659,92.739
151.665,93.094
151.865,92.697
151.689,92.894
151.486,92.854
151.607,93.125
151.712,92.762
151.713,92.892
151.566,92.952
151.64,92.69
151.542,92.613
151.31,92.867
151.091,92.276
150.915,92.537
151.319,92.412
151.044,92.262
151.101,92.538
151.131,92.487
151.176,92.57
150.881,92.066
151.098,92.119
151.116,92.138
150.985,91.988
151.116,92.37
150.925,92.062
151.2,92.189
150.975,92.086
150.95,92.447
151.151,92.019
150.83,91.907
150.946,91.785
150.719,91.634
149.583,88.839
148.878,87.245
148.732,87.06
148.61,87.001
148.553,86.888
148.715,87.225
148.52,86.842
148.446,86.897
148.425,86.701
148.481,86.835
148.489,86.534
148.7,86.74
148.678,86.387
148.556,86.476
148.661,86.259
148.594,86.195
148.573,86.409
148.773,86.248
148.655,86.221
148.75,86.331
148.702,86.308
148.529,86.338
148.6,86.238
148.702,86.457
148.722,86.198
148.71,86.023
148.803,86.015
148.764,85.996
148.731,86.074
148.694,85.771
148.782,86.007
148.658,85.951
148.736,86.083
148.773,86.04
148.704,86.252
148.789,86.086
148.871,86.013
148.768,86.143
148.798,86.083
148.774,86.161
148.732,85.928
148.79,85.89
148.708,85.8
148.659,85.924
148.682,85.766
148.734,85.961
148.768,85.707
148.774,85.609
148.778,85.693
149.118,84.729
148.815,85.323
149.051,84.794
149.133,84.479
149.045,84.612
149.168,84.311
149.228,84.31
149.12,84.579
149.114,84.437
150.007,82.221
150.051,82.078
150.55,80.731
150.685,80.413
150.828,80.028
150.67,80.301
151.15,79.34
151.231,79.052
151.561,78.27
151.512,78.235
151.514,78.243
151.736,77.719
151.586,77.991
151.636,78.017
151.497,78.203
151.27,78.733
150.685,79.993
149.718,82.501
149.637,82.403
149.368,82.986
149.317,82.943
149.223,83.407
149.512,82.687
149.826,81.843
149.487,82.527
149.554,84.292
149.981,82.71
149.475,82.445
149.524,82.414
149.427,82.503
149.417,82.478
149.441,82.397
149.313,82.682
149.288,82.884
149.21,82.391
149.08,82.884
149.432,82.399
149.269,82.527
149.259,82.647
149.366,82.502
148.803,82.738
148.839,83.419
148.917,83.597
149.099,83.37
149.03,83.408
148.735,83.967
148.912,83.889
149.168,83.418
149.238,83.236
149.234,83.107
149.8,82.025
149.571,82.313
149.526,82.573
149.639,82.235
149.696,81.982
149.82,81.882
150.359,80.677
151.558,78.161
151.738,77.605
152.115,76.492
152.407,75.742
152.568,75.578
153.067,74.823
155.109,73.51
160.368,70.836
161.332,69.875
