x,y
182.748,87.295
187.661,90.361
188.911,90.889
191.127,93.672
191.537,94.658
185.565,88.451
185.009,88.065
184.557,87.792
184.523,87.814
184.269,87.13
183.215,83.515
183.76,81.39
184.944,84.246
191.613,83.93
185.827,79.298
180.859,82.44
179.06,73.733
180.612,66.201
187.452,73.066
183.245,75.523
184.349,69.285
186.675,74.044
189.622,70.491
189.384,71.528
186.84,74.399
190.26,70.728
188.129,72.167
191.589,70.987
191.834,77.19
204.536,81.319
200.65,72.659
200.31,65.716
196.512,68.428
201.975,71.341
202.856,70.687
202.635,71.068
201.444,65.828
203.193,65.623
204.308,70.304
213.192,70.06
216.189,53.295
225.038,39.872
233.85,34.92
235.233,42.327
229.786,55.829
221.933,68.194
223.931,81.29
234.152,80.898
236.861,75.094
251.862,62.403
260.489,48.214
270.039,34.191
273.312,22.961
273.819,26.111
264.924,40.979
256.334,54.596
251.295,71.471
246.317,78.266
243.748,82.48
243.816,85.056
245.017,83.962
245.306,82.696
245.125,81.971
245.82,79.7
261.775,79.646
261.115,85.797
257.264,78.94
268.151,64.542
273.765,53.407
286.647,40.585
