x,y
109.906,230.437
108.341,232.482
113.184,222.808
112.312,215.245
110.024,214.6
108.478,208.712
120.152,208.346
121.673,199.752
122.632,200.693
127.053,200.051
122.01,208.142
113.377,200.381
115.114,196.141
122.871,197.132
123.398,201.557
119.491,205.307
116.926,202.752
118.867,196.598
120.095,197.391
121.099,198.599
120.604,200.182
118.914,198.464
124.528,196.776
127.348,200.733
121.41,205.315
121.788,200.64
124.106,198.324
127.233,205.538
127.223,207.104
123.739,208.974
127.743,210.899
134.285,208.642
134.04,208.522
135.026,209.419
137.911,211.907
136.757,211.541
137.315,211.883
137.817,212.398
138.146,212.436
138.151,213.517
138.242,218.431
138.362,218.016
138.083,213.626
138.398,209.714
138.29,208.171
138.29,207.833
138.3,208.116
138.315,207.798
138.22,207.88
138.176,207.851
138.217,207.705
138.344,207.23
138.252,206.429
138.192,206.61
138.226,206.668
138.142,206.664
138.461,206.771
138.223,206.565
138.173,206.383
138.227,206.316
138.257,206.341
138.271,206.309
138.26,206.296
138.251,206.299
138.23,206.257
138.201,206.188
138.164,206.253
138.131,206.219
138.215,206.203
138.22,206.248
138.324,206.688
138.248,207.01
138.234,206.717
138.202,206.616
138.184,206.672
138.292,206.9
138.268,207.283
138.489,211.751
138.406,211.98
138.484,211.329
138.493,207.788
138.391,208.047
138.378,208.169
138.32,208.116
139.087,209.348
138.319,208.188
138.385,207.723
138.35,207.897
138.289,207.588
138.309,207.647
138.346,207.836
138.283,207.737
138.321,207.493
138.298,207.742
138.346,207.591
138.279,208.702
138.347,211.426
138.313,211.473
138.398,211.143
138.286,211.276
138.374,210.724
138.358,210.354
138.326,210.144
138.328,209.859
138.303,209.512
138.371,209.366
138.286,209.805
138.236,209.651
138.231,209.68
137.851,209.546
137.787,209.351
138.216,209.931
138.178,209.731
138.15,209.357
138.168,209.289
138.114,209.051
138.129,209.105
138.215,209.068
138.179,209.19
138.17,209.008
138.204,208.789
138.155,209.02
138.101,208.88
138.151,208.963
138.1,209.056
138.166,209.129
138.174,209.283
138.104,208.925
138.475,210.358
138.204,209.097
138.233,209.056
138.127,208.52
138.103,208.609
138.068,208.607
137.895,208.838
138.021,208.845
138.127,208.851
138.115,208.939
137.55,208.98
137.683,209.005
137.855,209.094
137.913,208.659
137.935,208.417
137.795,208.771
137.994,208.625
137.986,208.584
137.97,208.77
138.677,209.012
138.488,208.059
137.955,208.836
138.064,208.828
138.053,209.325
137.878,209.21
138.108,209.526
138.429,212.004
138.097,211.395
138.113,210.562
137.93,210.998
137.825,211.774
137.907,211.974
137.901,211.855
137.822,211.791
137.821,211.91
138.518,216.215
137.905,211.867
138.665,205.252
140.42,199.898
140.757,198.407
140.939,197.982
141.519,196.979
140.955,198.099
146.142,194.344
148.753,198.545
146.592,198.355
145.024,197.113
140.157,190.712
145.284,185.877
147.506,183.831
147.78,185.617
147.905,185.427
147.526,185.851
147.457,185.784
147.827,185.385
147.55,184.54
147.65,183.597
146.103,181.564
146.29,181.149
146.235,180.83
145.017,180.371
144.613,180.415
144.403,180.359
143.552,180.357
143.062,180.133
142.368,180.172
141.818,179.969
141.541,180.029
140.559,180.055
139.18,180.487
138.949,180.361
138.708,180.687
138.446,180.638
138.257,181.084
138.345,180.979
138.337,181.223
137.808,181.392
137.663,181.4
137.856,181.499
136.984,181.675
142.162,181.195
143.574,182.373
144.735,183.536
144.764,184.527
145.404,184.744
145.417,185.766
145.598,185.462
146.136,185.874
146.073,186.23
146.035,187.895
147.069,188.459
145.735,189.477
143.698,189.955
141.807,189.144
145.056,183.626
153.24,186.937
153.509,189.842
151.905,190.598
151.493,190.281
151.388,190.032
151.861,189.625
152.592,187.711
152.545,187.778
152.727,188.493
151.771,189.831
151.403,190.339
152.444,190.601
153.1,186.606
152.841,186.626
153.027,186.712
152.743,186.926
152.968,187.44
153.272,187.695
152.761,186.575
153.161,187.545
