x,y
228.922,263.253
228.608,262.311
228.489,262.017
228.458,261.83
228.274,261.646
228.222,261.489
227.688,260.857
226.921,260.671
226.577,260.695
230.661,263.139
234.549,261.823
235.997,261.059
235.892,261.313
235.836,261.838
235.538,262.514
235.742,261.438
241.152,257.246
245.068,254.341
248.554,249.036
250.014,245.064
250.599,243.413
250.931,242.179
251.879,240.58
250.823,240.187
246.006,240.051
245.672,239.985
245.793,239.713
246.079,239.121
247.216,237.315
242.335,234.524
237.297,231.642
232.379,231.043
230.197,231.65
224.484,234.792
223.111,236.693
222.869,237.019
222.598,238.374
223.232,246.955
228.299,251.352
232.544,253.046
237.452,254.254
243.929,253.39
246.327,251.578
248.41,248.402
249.169,246.68
249.083,239.638
246.152,235.022
238.552,231.339
231.938,230.049
228.103,231.39
222.973,235.274
222.079,236.438
222.158,236.42
221.735,237.437
221.844,240.396
226.894,251.47
233.247,253.821
241.938,254.354
245.62,252.257
247.773,249.729
249.729,246.225
249.942,243.195
248.285,237.144
238.833,231.443
230.813,230.292
225.28,233.144
222.84,235.581
222.727,235.683
222.359,236.135
222.078,236.603
221.892,237.127
221.78,237.749
221.718,237.774
221.577,238.203
221.612,238.191
221.628,238.359
221.7,238.855
221.754,239.86
222.211,241.302
225.375,247.237
229.724,249.773
239.396,251.218
246.751,250.523
247.589,249.762
249.349,247.5
250.13,245.404
250.493,242.678
249.213,235.932
247.777,232.389
245.935,230.684
244.101,229.329
242.776,228.459
241.571,227.845
241.055,227.438
240.727,227.148
240.2,226.785
240.17,226.654
239.75,226.228
240.016,226.469
239.977,226.491
240.021,226.288
239.891,226.31
239.977,226.215
239.857,226.159
239.882,226.187
239.891,226.237
239.938,226.033
239.811,226.084
239.895,226.079
239.902,226.142
239.849,226.149
239.855,226.311
239.964,226.529
239.501,225.725
239.339,225.227
238.982,223.722
238.965,223.273
241.303,221.738
242.889,222.084
241.722,223.553
239.255,221.637
238.735,220.239
240.036,221.308
241.297,222.837
242.531,223.555
242.803,221.828
241.531,220.855
240.135,220.639
239.569,220.561
239.264,220.575
239.447,220.588
239.214,220.592
239.075,220.608
238.885,220.539
238.704,220.561
238.503,220.502
238.545,220.466
238.458,220.31
238.476,220.176
238.446,220.068
238.38,219.905
238.337,219.891
238.196,219.826
238.114,219.81
238.101,219.751
238.146,219.62
238.174,219.578
238.238,219.48
238.224,219.557
238.241,219.561
238.175,219.493
238.183,219.671
238.123,219.646
238.056,219.625
238.122,219.521
238.162,219.67
238.086,219.677
238.089,219.669
238.07,219.634
238.043,219.632
238.091,219.513
238.152,219.511
238.12,219.429
238.125,219.563
238.111,219.553
238.106,219.659
238.058,219.674
238.084,219.624
238.115,219.559
238.007,219.587
237.981,219.543
238.037,219.545
238.05,219.56
238.081,219.555
238.158,219.51
238.109,219.556
238.094,219.458
238.001,219.623
238.039,219.63
238.034,219.637
237.93,219.673
237.953,219.655
237.827,219.67
237.829,219.531
237.834,219.553
237.853,219.594
237.889,219.469
237.862,219.499
237.904,219.495
237.83,219.513
237.852,219.509
237.966,219.442
237.857,219.532
237.893,219.456
237.838,219.56
237.805,219.526
237.777,219.568
237.776,219.636
237.812,219.551
237.808,219.583
237.894,219.615
237.777,219.718
237.765,219.616
237.679,219.611
237.643,219.628
237.683,219.588
237.666,219.571
237.675,219.691
237.664,219.62
237.677,219.622
237.674,219.562
237.742,219.614
237.775,219.499
237.722,219.508
237.758,219.582
237.732,219.59
237.706,219.561
237.753,219.673
237.675,219.663
237.67,219.665
237.613,219.612
237.675,219.631
237.682,219.55
237.721,219.472
237.704,219.469
237.759,219.544
237.754,219.526
237.769,219.647
237.766,219.557
237.721,219.706
237.755,219.708
237.817,219.7
237.833,219.615
237.823,219.559
237.819,219.596
237.803,219.507
237.772,219.556
237.799,219.626
237.794,219.61
237.811,219.634
237.851,219.609
237.823,219.558
237.77,219.562
237.784,219.586
237.711,219.463
237.689,219.491
237.756,219.451
237.702,219.482
237.776,219.424
237.744,219.368
237.722,219.384
237.86,219.358
237.845,219.364
238.003,219.332
237.911,219.378
237.991,219.336
237.642,219.387
237.204,219.561
236.732,219.557
235.948,219.67
234.997,219.731
236.478,217.773
237.484,215.084
237.279,215.465
236.694,216.405
236.536,216.309
236.383,215.785
236.451,216.502
236.23,216.917
235.395,216.574
234.546,215.936
235.481,216.262
236.662,216.433
236.345,215.606
236.78,215.593
237.503,216.214
237.524,216.365
237.647,216.414
237.524,216.258
237.525,215.975
237.484,215.651
237.384,215.168
237.5,215.496
237.696,215.796
237.709,215.38
237.728,215.115
237.641,215.18
237.526,215.283
237.525,215.46
237.52,215.586
237.552,215.558
237.588,215.613
237.561,215.607
237.578,215.447
237.548,215.537
237.104,215.573
237.114,214.964
236.913,215.124
237.285,215.682
237.48,215.754
237.496,215.885
237.55,215.808
237.506,215.93
237.53,215.839
237.553,215.779
237.526,215.845
237.574,215.723
237.646,215.883
237.584,215.762
237.532,215.992
237.575,215.819
237.484,216.049
237.56,215.964
237.574,216.033
237.44,216.111
237.485,216.527
