x,y
150.951,54.697
151.45,56.152
152.785,59.243
152.638,65.239
152.317,65.999
152.399,65.924
152.398,66.056
152.426,65.956
152.3,66.212
151.927,66.801
151.747,75.948
152.427,84.833
155.342,90.028
156.876,97.55
156.225,110.405
156.303,110.826
156.337,111.243
154.525,110.844
149.728,112.636
142.017,119.668
143.815,128.048
151.774,126.522
154.96,125.188
149.156,128.123
154.618,126.773
154.828,125.568
152.871,116.506
155.28,115.555
157.868,118.905
156.37,121.636
151.884,125.642
154.236,126.986
154.605,128.143
160.429,132.714
159.18,139.568
159.709,133.007
156.235,125.817
155.758,125.443
154.278,131.263
160.999,127.886
160.808,122.638
156.94,122.987
153.816,122.2
153.322,117.482
154.458,115.98
154.585,115.886
157.406,114.18
158.392,114.086
158.434,114.219
158.194,114.433
156.338,121.611
147.2,126.72
145.92,129.28
144.0,129.28
143.36,133.12
143.36,137.6
155.52,144.64
158.72,151.68
151.68,155.52
151.04,140.8
154.88,131.84
160.64,128.0
168.32,117.76
170.24,110.08
172.16,106.24
181.76,104.32
188.16,99.2
192.64,90.24
194.56,77.44
196.48,70.4
196.48,56.32
193.92,52.48
193.28,50.56
202.88,56.96
200.96,44.16
207.36,32.64
208.64,30.72
207.36,31.36
209.28,28.8
211.2,23.04
212.48,13.44
208.0,23.04
208.0,24.96
213.76,39.04
209.92,46.08
206.08,35.2
209.28,28.8
212.48,19.84
215.04,14.72
216.96,0.0
