x,y
181.947,192.554
175.627,191.928
176.889,188.409
181.657,182.552
189.579,179.985
193.557,163.679
197.984,149.984
204.276,138.725
206.825,135.334
211.907,130.499
216.903,126.597
217.238,126.184
217.362,125.988
218.391,125.968
221.27,127.066
224.927,128.283
222.102,127.203
220.363,125.581
221.813,120.709
222.403,118.996
222.424,118.965
222.332,119.22
222.311,119.218
222.314,118.528
222.351,110.866
226.813,104.302
228.618,104.062
229.094,104.313
228.994,103.991
228.95,104.364
228.408,106.701
225.845,103.699
231.385,89.099
228.536,73.82
231.021,77.986
228.874,73.639
228.969,76.192
229.676,77.748
233.216,72.329
229.634,67.946
225.18,69.665
225.896,74.087
226.723,69.133
221.281,61.133
221.379,59.17
222.7,57.683
223.718,57.475
227.345,59.571
230.464,59.332
229.544,58.438
230.065,58.04
231.503,59.065
230.631,57.699
230.2,58.084
228.486,62.123
227.891,63.929
223.977,68.31
223.584,68.971
223.096,71.258
223.051,74.331
223.03,74.963
223.052,75.175
221.763,80.507
218.619,94.653
219.203,101.054
221.035,93.842
227.427,92.6
231.732,94.39
237.354,83.323
230.955,76.465
232.788,81.968
232.552,81.115
231.897,75.583
228.183,70.776
230.32,74.763
231.776,75.574
233.029,78.754
237.674,82.008
239.292,63.337
243.903,57.563
249.605,54.317
250.593,47.137
254.819,44.344
247.74,47.315
245.226,41.061
247.96,37.047
250.715,41.414
237.786,52.343
243.117,52.245
240.512,48.606
239.573,47.608
239.347,47.772
239.344,48.045
240.309,57.271
242.29,60.387
245.86,61.19
242.857,56.529
237.963,54.81
233.008,46.303
225.484,34.075
