x,y
201.593,64.878
194.136,69.112
190.496,72.671
189.89,80.883
191.178,90.666
192.424,97.606
193.018,99.303
194.352,99.37
195.074,98.03
190.742,93.649
183.902,94.356
177.785,97.642
177.241,97.711
177.461,99.433
178.31,102.547
179.272,104.208
178.609,104.362
175.322,106.187
177.651,105.813
179.429,107.122
180.104,108.665
180.373,110.524
178.758,106.862
178.69,104.684
181.381,99.856
186.39,95.021
194.216,96.752
190.378,103.114
183.977,105.163
179.535,102.583
188.39,98.637
191.207,90.728
192.589,78.214
193.45,68.891
193.248,57.809
192.561,46.467
189.688,41.954
181.442,53.991
176.994,64.253
173.574,72.746
169.107,84.548
167.315,88.415
167.237,92.024
167.402,95.872
161.462,99.378
163.058,104.937
167.354,104.436
171.995,109.539
169.281,115.723
165.722,113.884
162.204,108.599
156.298,105.467
147.367,100.609
136.661,94.453
129.097,90.788
128.066,87.015
137.281,80.526
144.473,74.268
151.527,63.983
155.538,55.373
157.086,51.917
157.521,51.032
157.64,50.768
157.644,50.757
157.559,50.883
157.749,50.435
158.488,48.373
156.257,41.459
155.116,40.218
153.508,38.222
149.539,35.721
147.573,35.171
146.266,34.76
151.796,27.247
151.95,26.828
151.746,26.974
152.344,27.264
151.084,26.457
152.183,26.543
152.047,26.814
151.974,26.661
152.191,27.026
152.003,26.913
151.443,26.992
150.331,27.675
150.409,27.129
150.864,26.993
150.843,27.255
150.475,26.612
151.195,27.419
151.317,27.333
151.02,27.086
150.995,26.776
151.46,26.485
151.206,27.412
151.225,27.614
150.763,27.183
151.531,27.022
151.456,26.515
151.695,26.608
151.395,26.583
151.059,26.438
151.221,26.282
151.435,26.717
150.77,26.42
150.88,26.234
151.725,27.451
151.856,26.71
151.696,26.463
151.38,26.646
151.949,26.608
152.5,26.748
153.534,27.212
155.0,28.438
155.476,28.929
155.928,30.178
155.899,29.735
156.328,30.478
156.31,30.584
156.29,30.551
156.249,30.826
155.799,32.207
156.357,33.26
163.995,35.006
166.155,35.528
163.694,37.468
169.813,45.534
170.193,47.09
167.37,49.582
172.35,54.002
176.069,59.783
172.666,67.951
169.628,69.634
167.291,68.866
169.301,68.507
167.194,62.863
167.857,59.266
169.001,57.088
168.549,57.03
169.093,56.274
168.18,55.919
168.524,57.059
167.946,57.011
168.582,56.837
168.269,57.154
169.038,57.929
168.787,56.079
168.38,56.391
168.492,56.804
168.455,56.432
167.972,56.581
168.295,56.469
168.756,56.582
168.03,56.123
168.533,56.55
168.637,56.406
168.447,56.636
168.482,56.223
