x,y
68.675,127.248
72.105,131.753
67.444,135.566
65.383,133.065
65.474,132.165
65.661,132.101
65.783,132.062
66.309,132.098
66.93,132.07
68.131,133.08
70.62,139.54
69.766,140.366
66.668,138.733
61.282,137.069
61.628,133.725
64.371,130.038
67.243,128.977
68.368,137.927
65.379,138.551
64.579,136.442
65.696,129.852
68.829,127.292
72.409,126.355
72.432,126.359
72.303,126.318
72.473,126.263
71.956,126.788
70.115,126.869
69.87,126.966
69.705,126.939
69.812,126.986
69.797,127.019
69.692,127.04
69.846,127.077
69.976,127.017
69.858,127.122
69.842,127.089
69.863,127.067
69.957,127.02
69.934,127.232
69.651,127.33
69.716,127.306
69.635,127.298
69.593,127.34
69.633,127.324
69.717,127.331
69.8,127.216
69.676,127.383
69.708,127.263
69.803,127.367
69.857,127.201
70.015,127.223
69.848,127.178
70.036,127.183
72.239,126.836
79.262,128.941
78.883,129.192
76.12,132.312
77.122,135.417
75.885,134.831
76.29,133.62
79.669,131.971
80.656,132.836
81.164,134.411
77.559,140.982
68.748,139.309
67.311,128.934
70.475,134.683
70.892,133.023
71.817,132.26
72.285,137.773
71.329,147.642
68.763,153.412
67.102,161.198
66.852,173.324
70.437,181.063
73.514,184.477
75.949,187.197
87.282,189.448
93.567,189.633
95.24,189.43
96.03,189.088
99.885,188.039
111.028,188.947
112.533,189.708
115.462,192.117
113.13,199.037
104.301,195.183
101.888,193.372
102.7,191.415
104.331,190.992
105.827,190.05
106.693,189.626
107.226,188.945
107.212,188.71
107.546,188.45
107.618,188.381
108.085,188.375
107.277,188.461
108.432,188.331
108.424,188.136
108.693,188.188
108.36,188.136
108.616,187.856
108.309,188.39
108.878,187.649
108.632,188.296
108.854,187.918
108.89,187.947
108.689,187.693
109.211,188.154
108.482,188.416
108.899,187.766
108.678,187.942
109.016,187.723
108.031,188.672
108.961,188.176
110.727,187.857
112.804,187.722
115.928,190.748
115.42,192.747
113.672,193.681
112.05,192.19
113.768,189.752
117.098,192.115
115.708,194.279
111.692,199.658
107.026,199.708
104.984,198.283
107.805,192.693
113.035,190.087
119.68,189.897
120.838,193.554
115.857,194.945
114.312,195.193
113.443,200.196
118.209,203.298
118.442,203.608
118.595,203.432
118.352,203.488
118.752,203.817
119.278,203.601
120.265,203.176
121.929,200.853
121.614,196.51
117.095,192.5
117.554,188.167
127.68,187.402
135.658,192.712
131.779,197.459
129.368,197.188
125.594,196.948
121.606,200.203
122.516,202.965
128.016,202.61
130.649,200.134
126.07,199.957
124.251,202.317
122.565,205.997
121.768,207.545
122.122,210.347
126.558,218.038
132.74,211.489
133.112,206.48
137.981,197.106
142.822,188.449
144.54,176.953
142.877,170.849
137.486,161.348
133.57,159.87
124.993,159.027
121.247,159.882
115.137,165.388
107.558,170.622
111.278,177.003
116.01,181.56
119.338,186.904
122.454,202.305
121.329,210.245
121.799,217.326
123.303,227.894
115.29,231.071
103.377,229.574
99.056,229.01
89.852,232.596
80.603,233.371
72.826,240.443
68.054,245.335
57.94,241.682
54.904,231.081
56.829,227.391
60.385,225.326
61.306,228.691
54.801,235.353
46.071,240.869
35.365,242.321
29.28,244.938
