x,y
204.339,175.045
200.706,173.687
205.123,167.392
206.875,170.7
194.098,171.069
190.623,167.635
198.085,160.917
208.748,161.083
215.195,163.437
220.524,166.443
220.568,173.091
217.169,175.583
215.359,174.571
214.908,171.942
215.072,171.587
215.375,181.78
209.084,182.52
205.873,175.28
208.943,170.692
205.156,163.748
200.026,153.072
193.9,139.063
189.63,132.1
187.433,120.523
183.885,113.593
174.452,119.881
177.72,123.35
179.916,115.145
171.198,112.011
164.607,117.355
166.86,109.772
166.077,106.175
165.877,106.087
165.656,106.065
165.32,106.069
165.201,106.039
164.953,106.127
164.946,106.226
164.857,106.293
164.817,106.329
164.691,106.42
164.622,106.518
164.552,106.527
164.363,106.662
164.432,106.629
164.406,106.676
164.362,106.727
164.334,106.699
164.331,106.688
164.309,106.739
163.286,107.339
164.333,106.759
164.282,106.784
164.221,106.81
164.192,106.821
164.235,106.819
164.202,106.808
164.083,106.882
163.991,106.926
164.036,106.846
164.232,106.755
163.926,106.897
164.267,108.634
163.855,106.967
163.135,107.348
163.561,106.933
163.699,107.016
163.805,106.904
163.708,106.956
163.557,107.075
163.747,107.037
163.76,106.955
163.622,107.009
163.548,107.036
163.609,106.927
163.442,107.058
163.44,107.076
163.372,107.104
163.203,107.19
163.134,107.239
163.082,107.274
162.888,107.382
162.656,107.533
162.418,107.647
161.897,107.874
160.402,108.572
158.965,109.127
156.299,109.671
154.544,109.148
153.696,108.543
153.228,108.121
152.986,107.917
153.251,107.761
153.378,107.525
158.277,108.452
159.488,108.833
159.68,109.311
160.553,109.541
160.15,110.551
160.82,111.651
