x,y
128.313,129.259
128.357,129.14
128.483,129.133
128.138,121.753
125.336,120.623
119.941,123.536
117.659,128.703
116.794,129.415
115.95,130.53
116.031,130.578
113.712,132.597
112.761,133.307
114.989,131.242
115.35,131.529
114.169,132.932
111.817,134.092
114.293,130.853
112.467,123.441
111.94,116.809
118.509,109.567
126.487,102.767
126.427,100.299
125.81,99.191
124.587,96.812
122.664,88.214
124.751,88.688
127.93,90.421
131.444,95.059
135.236,98.374
139.984,104.469
140.444,107.906
140.652,108.728
143.714,103.988
147.512,96.357
152.208,89.324
144.557,93.996
144.553,95.329
137.389,92.231
134.336,88.728
133.463,96.805
126.118,101.311
122.623,92.714
129.522,88.647
135.788,92.807
148.709,100.239
152.482,93.228
149.103,84.997
146.464,81.896
141.065,86.404
141.801,90.286
144.48,92.205
150.971,88.41
148.732,84.214
143.608,81.529
137.787,85.692
136.718,90.25
138.535,93.404
