x,y
165.872,195.567
165.374,196.725
159.584,193.356
156.768,185.443
160.13,177.089
156.782,184.107
155.385,180.543
157.397,172.22
157.865,176.268
152.69,173.328
150.118,168.971
142.006,168.632
141.144,177.553
140.237,179.579
137.855,168.807
138.905,168.337
139.416,169.043
138.9,170.517
134.854,172.925
133.795,176.402
132.687,178.967
127.055,179.367
129.884,171.464
130.359,169.805
132.13,167.959
136.685,165.911
137.403,166.108
134.081,168.758
131.086,164.609
134.727,153.982
139.623,152.724
143.715,152.889
141.05,145.035
144.442,139.737
149.174,138.649
153.969,126.247
159.836,119.1
163.047,113.21
163.514,118.726
155.837,124.525
150.107,134.065
146.769,142.983
147.186,151.306
143.827,157.634
136.665,150.488
132.705,149.802
134.975,158.234
133.954,160.838
135.251,154.566
136.313,148.624
137.492,146.209
137.884,145.268
138.906,142.09
140.427,132.249
142.659,121.326
142.939,119.454
142.343,117.405
143.054,114.378
143.619,104.838
144.661,94.641
144.787,94.208
145.086,92.549
144.147,75.016
142.393,64.736
143.579,59.046
144.984,54.278
145.742,52.391
147.797,49.131
148.671,48.199
148.451,44.183
140.487,43.02
140.053,46.509
139.585,46.56
139.844,46.713
140.636,46.863
141.756,47.258
139.661,46.965
140.45,48.574
141.306,49.536
139.835,46.101
138.336,47.216
137.566,47.117
137.352,47.355
137.125,47.033
137.554,45.208
137.502,45.081
137.258,45.175
139.887,38.178
140.428,37.476
