t,MSD
4.0,13.964501455284545
8.0,29.936560286885225
12.0,38.605668231404955
16.0,41.92742170833333
20.0,52.20711383193276
24.0,65.7163128220339
28.0,77.0711592820513
32.0,86.39222862931034
36.0,95.38501904347824
40.0,105.32958701754383
44.0,117.14053677876102
48.0,126.31509722321427
52.0,132.58952666666667
56.0,137.38153445454537
60.0,142.7937073394495
64.0,147.37618372222224
68.0,150.05778814953268
72.0,148.86927832075472
76.0,145.0984592095238
80.0,143.54554493269228
84.0,144.08191503883492
88.0,145.24267711764705
92.0,143.5268841980198
96.0,137.77109610999997
100.0,137.07156950505046
104.0,137.69739559183674
108.0,138.64745146391758
112.0,137.75873684375
116.0,136.23491236842105
120.0,134.7789065957447
124.0,133.7914601827957
128.0,133.61006373913045
132.0,134.6506055714286
136.0,136.4020148444445
140.0,138.36632984269662
144.0,140.38381179545456
148.0,142.53117259770116
152.0,144.57691859302327
156.0,146.72205467058825
160.0,149.28628700000004
164.0,151.41635455421687
168.0,153.58383097560977
172.0,156.22779837037038
176.0,158.791465675
180.0,161.6436494810127
184.0,164.58610894871794
188.0,167.80348624675327
192.0,171.2046434605263
196.0,174.59213314666664
200.0,178.2429997702703
204.0,181.6490840821918
208.0,185.13030837500003
212.0,189.32869607042255
216.0,193.98284921428572
220.0,198.1531304057971
224.0,201.76408073529413
228.0,205.93371576119404
232.0,210.11805577272733
236.0,214.12796749230776
240.0,217.82048309375008
244.0,221.49263214285725
248.0,226.0652441451613
