t,MSD
4.0,36.32510454700855
8.0,52.8002472155172
12.0,71.35002246956519
16.0,83.70969980701751
20.0,106.74812098230093
24.0,125.83060125892855
28.0,141.87449220720723
32.0,160.36129567272735
36.0,183.62689066055043
40.0,205.44160260185186
44.0,232.91278736448595
48.0,264.7700082075472
52.0,295.9039895333333
56.0,323.10572004807693
60.0,352.94165174757285
64.0,389.57568085294116
68.0,427.18946321782187
72.0,456.4993084200001
76.0,491.07645166666674
80.0,526.7471777755103
84.0,553.200958515464
88.0,578.2099057187501
92.0,605.3578076210528
96.0,633.2993527234042
100.0,659.5523912903226
104.0,689.1081495434782
108.0,715.1949662747254
112.0,744.001876188889
116.0,773.9910455955057
120.0,806.9949468977273
124.0,838.2294336896551
128.0,866.1938616395347
132.0,896.5279233058824
136.0,928.3544996190477
140.0,955.3976553253012
144.0,979.1011331585365
148.0,1005.4677970246913
152.0,1032.2622980750007
156.0,1059.0277844303796
160.0,1087.2038933333333
164.0,1119.2914311038962
168.0,1148.3553427500003
172.0,1185.9210946
176.0,1225.45132777027
180.0,1263.7043633287672
184.0,1300.4066850833335
188.0,1337.4228305774648
192.0,1379.376183057143
196.0,1415.8858280579711
200.0,1442.229861235294
204.0,1474.5995367462688
208.0,1515.657419560606
212.0,1554.1446208615387
216.0,1584.0759506562501
220.0,1603.192853968254
224.0,1630.953601419355
228.0,1659.9726869672131
232.0,1688.8551519666667
236.0,1716.6684661864408
