t,MSD
4.0,15.032645014084505
8.0,48.40825526950354
12.0,96.04974435714284
16.0,157.3442584388489
20.0,233.19181921739127
24.0,322.9064798029196
28.0,425.09727188235286
32.0,541.1040143999999
36.0,670.2894568880597
40.0,809.813625661654
44.0,956.8605681515152
48.0,1111.8813949694656
52.0,1277.8850225307692
56.0,1455.374705155039
60.0,1643.1574749296874
64.0,1836.276404866142
68.0,2036.300678095238
72.0,2241.4014769120004
76.0,2450.146725040323
80.0,2659.1586819512204
84.0,2875.857901959017
88.0,3099.898637504132
92.0,3330.7200667083334
96.0,3570.309682621849
100.0,3816.627222728814
104.0,4072.7022738974356
108.0,4341.48522187931
112.0,4623.858740721739
116.0,4918.478321535087
120.0,5223.270418247788
124.0,5538.692951285714
128.0,5862.004721567567
132.0,6189.5277239454535
136.0,6521.07307746789
140.0,6860.695452074072
144.0,7214.111202579441
148.0,7576.203409377357
152.0,7941.225356276189
156.0,8314.81816656731
160.0,8687.194691184464
164.0,9066.844269264704
168.0,9440.962509019802
172.0,9820.293132010002
176.0,10202.854437020203
180.0,10564.37053267347
184.0,10925.379142762888
188.0,11287.64064092708
192.0,11653.122263178948
196.0,12026.741714904254
200.0,12409.9144837957
204.0,12791.95234827174
208.0,13171.868511450546
212.0,13544.981658644443
216.0,13908.996819651686
220.0,14248.136971022728
224.0,14568.881933367813
228.0,14888.500973523256
232.0,15214.593239164706
236.0,15539.10755447619
240.0,15829.928726325299
244.0,16121.781895512195
248.0,16418.759694172844
252.0,16725.3328767125
256.0,17001.606165379748
260.0,17270.677869692307
264.0,17534.975513480524
268.0,17794.837557315783
272.0,18030.849877213335
276.0,18275.980118054056
280.0,18532.583160493148
284.0,18811.481178583334
288.0,19113.93107915493
