t,MSD
4.0,27.94276835526316
8.0,71.60860865333333
12.0,117.24309050000001
16.0,152.62643209589044
20.0,187.37376355555554
24.0,223.84003854929583
28.0,264.05732658571435
32.0,303.70029624637687
36.0,339.6071391911765
40.0,373.9090508805971
44.0,414.6428012121212
48.0,471.01204501538456
52.0,530.988432609375
56.0,584.7553149523809
60.0,644.8462241935484
64.0,706.0239099180329
68.0,768.3724548666668
72.0,819.0795879322036
76.0,862.6765044310345
80.0,921.5072886491225
84.0,974.908617875
88.0,1020.3376387272726
92.0,1073.9949653703702
96.0,1139.161775528302
100.0,1221.3216549423075
104.0,1321.3850993333333
108.0,1429.41053792
112.0,1517.5351881836734
116.0,1602.7974827916662
120.0,1690.0804961914894
124.0,1785.7383973478265
128.0,1870.5759771111111
132.0,1938.4303790000004
136.0,2014.1501423023258
140.0,2092.2925195000007
144.0,2191.722622804878
148.0,2302.6523388250002
152.0,2431.418745153846
