t,MSD
4.0,26.504118229166668
8.0,75.3564345244755
12.0,137.27731685211268
16.0,198.5582921773049
20.0,255.18425051428568
24.0,302.17646292086323
28.0,343.3775634855073
32.0,375.3870071751825
36.0,395.4950669264707
40.0,406.1585280592593
44.0,414.0884510447761
48.0,418.2305057819549
52.0,420.44467437878785
56.0,424.0092430992366
60.0,429.9803380846153
64.0,442.5863286511628
68.0,460.551278765625
72.0,487.6974835826772
76.0,517.8174467380952
80.0,545.15648528
84.0,569.7448118629031
88.0,587.1775161138211
92.0,596.0474149754099
96.0,602.7477193801652
100.0,611.6837729083335
104.0,621.6592417563025
108.0,633.335580177966
112.0,650.6331494700854
116.0,665.2071271551724
120.0,676.8972964434781
124.0,683.5974230789473
128.0,689.1282332035398
132.0,693.0033019107144
136.0,693.1385011891892
140.0,685.102663790909
144.0,675.4912705229357
148.0,653.2917300648148
152.0,624.3635949345794
156.0,595.4004486509434
160.0,568.9648859142857
164.0,556.3831044038461
168.0,559.4969622815534
172.0,572.5336297352941
176.0,585.8265456732674
180.0,589.2543337799999
184.0,585.5245909090908
188.0,578.9400336632652
192.0,569.3324875979381
196.0,559.1846380729166
200.0,549.4805127157895
204.0,543.8826629468085
208.0,542.8993934623654
212.0,545.1715988260868
216.0,550.994046098901
220.0,561.3382043444442
224.0,574.0436679999999
228.0,585.4268131249997
232.0,598.3215100459769
236.0,611.6950344186046
240.0,619.4805846588235
244.0,631.5966527023809
248.0,642.6131127228915
252.0,652.9924450609755
256.0,672.199555802469
260.0,694.6470994624999
264.0,723.0588537215189
268.0,762.1150591410255
272.0,804.2809815584415
276.0,842.1439057631578
280.0,869.0523495466665
284.0,892.7346746621621
288.0,917.6161880410956
