t,MSD
4.0,21.9761355
8.0,62.92672099186992
12.0,113.84425295081967
16.0,178.76631901652897
20.0,250.90911250833335
24.0,326.29556467226894
28.0,407.4001924745763
32.0,495.8598110256411
36.0,590.7365284224139
40.0,691.8626195217391
44.0,796.0538663245615
48.0,908.6907220707963
52.0,1023.1723392857142
56.0,1136.2107807837835
60.0,1264.4541933999997
64.0,1401.7163357339452
68.0,1535.0606867870372
72.0,1670.4735509439256
76.0,1817.4132915377363
80.0,1973.4647609428575
84.0,2138.937989971154
88.0,2314.7956060582524
92.0,2502.132038245098
96.0,2699.331094871288
100.0,2893.47093498
104.0,3086.722733515152
108.0,3266.944227336735
112.0,3431.730780391753
116.0,3599.9021805520842
120.0,3776.6571302315783
124.0,3943.734263946809
128.0,4101.689825021506
132.0,4262.6945415434775
136.0,4392.0009062417585
140.0,4520.789172
144.0,4639.91874405618
148.0,4751.128208636364
152.0,4869.8998619540225
156.0,5003.616393267442
160.0,5143.431701494118
164.0,5285.169273202381
168.0,5442.780643602409
172.0,5616.463818121952
176.0,5796.820745469137
180.0,5959.323912612499
184.0,6092.631556911392
188.0,6211.2570640641015
192.0,6289.831038597403
196.0,6362.147716355262
200.0,6423.64955992
204.0,6474.357481391894
208.0,6522.292046150687
212.0,6571.176929402779
216.0,6619.779732760564
220.0,6664.968090742857
224.0,6708.473721956522
228.0,6748.105154588235
232.0,6782.266936716418
236.0,6810.318524878788
240.0,6832.365910353846
244.0,6852.611904812501
248.0,6870.182353857143
