t,MSD
4.0,8.070039010416668
8.0,21.707726643979058
12.0,31.94429686842104
16.0,38.31191027513226
20.0,45.22617964893617
24.0,54.11943496256686
28.0,62.17846781182796
32.0,68.09305367567568
36.0,71.85817416304349
40.0,72.92606810928963
44.0,71.6249226813187
48.0,70.43898552486189
52.0,70.41162160555555
56.0,72.17300489944135
60.0,75.2498090449438
64.0,77.38729715254236
68.0,78.02886689204547
72.0,78.57439496571429
76.0,79.43554949425287
80.0,79.57161710404623
84.0,78.25321279651163
88.0,76.54034650292397
92.0,75.50510631176469
96.0,74.23348371597632
100.0,70.84334185714286
104.0,66.00130473652698
108.0,65.38500354216868
112.0,71.44747396363636
116.0,77.20847487804878
120.0,79.83563985889569
124.0,81.54586348148148
128.0,85.6629723726708
132.0,93.59149533749999
136.0,99.45899218867925
140.0,101.7107268670886
144.0,103.0392990955414
148.0,104.17629008333333
152.0,105.10662745806451
156.0,105.97333662987012
160.0,106.69028147712419
164.0,107.43277722368421
168.0,108.16774887417219
172.0,108.99154836666668
176.0,109.85534475167786
180.0,110.8011393581081
184.0,111.6929823877551
188.0,112.56241546575342
192.0,113.48740751724135
196.0,114.45506087499997
200.0,115.48146606293706
204.0,116.39329811267604
208.0,117.22729173758863
212.0,118.1137021
216.0,119.05101630215827
220.0,119.97494482608697
224.0,120.86267163503649
228.0,121.68622125735295
232.0,122.5624160074074
236.0,123.49576535820896
240.0,124.50949741353384
244.0,125.58261845454545
248.0,126.67991864122136
252.0,127.68308050769231
256.0,128.71351912403102
260.0,129.8196134609375
264.0,130.93997356692913
268.0,132.0785393095238
272.0,133.132361016
276.0,134.20622153225807
280.0,135.3208002520325
284.0,136.54531700819672
288.0,137.71232554545455
292.0,138.88851125000002
296.0,140.02983311764703
300.0,141.2076875932203
304.0,142.3779196752137
308.0,143.51291319827584
312.0,144.6020412173913
316.0,145.6543862280702
320.0,146.77877460176992
324.0,147.93265058035715
328.0,149.08921767567568
332.0,150.24345607272727
336.0,151.40599933944952
340.0,152.79482434259262
344.0,154.21534926168226
348.0,155.69756475471695
352.0,157.1414218761905
356.0,158.61482596153843
360.0,160.15718611650485
364.0,161.6900098823529
368.0,163.19220594059408
372.0,164.67059516
376.0,166.23390865656566
380.0,167.794629377551
384.0,169.38805863917523
