t,MSD
4.0,49.263172754098356
8.0,144.72205139999994
12.0,246.59482320338975
16.0,334.0001098793103
20.0,421.93428485964904
24.0,522.6445721607141
28.0,624.5523240181818
32.0,708.6114345555553
36.0,774.3626396981132
40.0,832.7330726538462
44.0,888.0311530784314
48.0,964.8072391000001
52.0,1074.7796513469389
56.0,1180.7656993333337
60.0,1277.0790162765957
64.0,1373.2697782608695
68.0,1491.550961511111
72.0,1615.260822272727
76.0,1712.931517790698
80.0,1778.8129796190474
84.0,1831.4439550975608
88.0,1893.4569734249994
92.0,1969.3315662564105
96.0,2079.05864368421
100.0,2195.025294
104.0,2292.3337621666665
108.0,2368.7034822571427
112.0,2437.587451588235
116.0,2538.1315406060608
120.0,2687.9116726562497
124.0,2839.9565248387103
