t,MSD
4.0,20.961329763636364
8.0,65.34740214814813
12.0,119.81824662264148
16.0,179.99932930769228
20.0,244.28117672549016
24.0,309.94148433999993
28.0,377.5684463265306
32.0,449.69839970833345
36.0,518.2000494893616
40.0,584.4138334565216
44.0,643.6748689555554
48.0,699.4032219545453
52.0,757.1797918139532
56.0,817.716844428571
60.0,879.3993078292683
64.0,943.3829621749998
68.0,1008.670662128205
72.0,1072.439877105263
76.0,1114.4106665945947
80.0,1133.67298875
84.0,1137.1227946571428
88.0,1143.8059178823528
92.0,1144.6144863939396
96.0,1128.8740206562504
100.0,1110.4879472258065
104.0,1102.405210033333
108.0,1088.0264810689653
112.0,1081.5860641785714
