t,MSD
4.0,31.805387138888914
8.0,100.31711709859155
12.0,182.01342765714287
16.0,271.6517727971015
20.0,376.66707489705885
24.0,505.14257441791045
28.0,653.888236409091
32.0,810.8273283692307
36.0,968.694524234375
40.0,1131.200462349207
44.0,1306.4416982419352
48.0,1498.2208096393442
52.0,1703.5953289333333
56.0,1928.1115420338983
60.0,2169.4292618448276
64.0,2428.3444795789464
68.0,2703.891823660714
72.0,3002.9677998363636
76.0,3335.774527759259
80.0,3693.8999066037745
84.0,4065.983918826923
88.0,4455.896596058823
92.0,4860.3924492
96.0,5274.137623469388
100.0,5701.384804020833
104.0,6144.105787042551
108.0,6607.649473782609
112.0,7095.546522466666
116.0,7611.430885750001
120.0,8152.763469232559
124.0,8709.685043666668
128.0,9286.402705390243
132.0,9888.101862049998
136.0,10488.0203074359
140.0,11063.61300331579
144.0,11624.854391270272
