t,MSD
4.0,34.396615113924064
8.0,96.74876074358974
12.0,154.73759612987013
16.0,203.52396276315787
20.0,253.72027386666664
24.0,303.8400997702702
28.0,350.942620479452
32.0,391.96755658333336
36.0,428.4302538873239
40.0,457.1951794571429
44.0,481.4993091159419
48.0,516.486880367647
52.0,558.3551608805969
56.0,596.7742164696969
60.0,628.4742762307692
64.0,647.9332668593746
68.0,649.7799028253968
72.0,648.3085504354839
76.0,650.5388453442622
80.0,644.7175252000001
84.0,643.8132789322035
88.0,656.585541362069
92.0,673.317272
96.0,680.4775584107143
100.0,681.7995930727275
104.0,683.3070903148148
108.0,681.1972356037736
112.0,666.4616154807692
116.0,640.8244088431372
120.0,615.91765632
124.0,584.791339265306
128.0,545.6900545208333
132.0,520.7337331276597
136.0,504.97365165217377
140.0,478.4143557111111
144.0,449.8149800454545
148.0,418.1897532558139
152.0,377.5635996904761
156.0,360.0656986585365
160.0,374.42309977499997
