t,MSD
4.0,31.74190131818181
8.0,82.5151158473282
12.0,122.7160560307692
16.0,153.39278413178292
20.0,182.13920602343748
24.0,210.04543779527552
28.0,238.93963046031743
32.0,268.786905184
36.0,299.8222868951612
40.0,327.4163635853658
44.0,343.27600029508193
48.0,350.5761981404958
52.0,359.8481366333333
56.0,369.18438652941165
60.0,378.45981640677957
64.0,385.3727592222222
68.0,392.8383942931034
72.0,405.3284756260869
76.0,419.9149536929824
80.0,432.82385314159274
84.0,449.1717080714284
88.0,473.33383358558547
92.0,501.7553512363636
96.0,526.4033013761467
100.0,550.0282683055555
104.0,575.5655867943924
108.0,596.4871253207546
112.0,615.3695038095237
116.0,638.0537034615382
120.0,664.0334943592233
124.0,676.7828589313725
128.0,681.3903693465346
132.0,692.2903773799999
136.0,708.0153330202021
140.0,726.8581054999999
144.0,748.6156123711338
148.0,770.58592496875
152.0,792.2168327789474
156.0,812.5681680957448
160.0,842.6890048494624
164.0,883.1414946739129
168.0,925.3865648681319
172.0,958.1635067111109
176.0,989.3028583595508
180.0,1026.0400974659092
184.0,1063.337728091954
188.0,1093.3866040232558
192.0,1118.3357140705882
196.0,1141.7210617619048
200.0,1165.1460624337346
204.0,1180.2347413536584
208.0,1194.7553087530862
212.0,1216.451257375
216.0,1239.4767763670884
220.0,1258.627664128205
224.0,1276.8545072987015
228.0,1299.6900808421055
232.0,1338.5897952666664
236.0,1381.1362952972972
240.0,1414.308942589041
244.0,1444.7045633750001
248.0,1483.5777095211265
252.0,1512.139459542857
256.0,1535.8125318695652
260.0,1560.6504318088234
264.0,1585.577066283582
