t,MSD
4.0,6.488901804878046
8.0,18.836795283950615
12.0,34.744494375
16.0,54.273092582278466
20.0,76.56579169230771
24.0,100.7789630649351
28.0,124.94936932894737
32.0,148.8529729466667
36.0,172.61264070270272
40.0,196.5391505616439
44.0,218.5657326527778
48.0,237.89710578873238
52.0,256.99580521428567
56.0,276.58069521739134
60.0,297.71612200000004
64.0,320.3769150447762
68.0,341.86088856060604
72.0,363.48087332307676
76.0,387.38805140624993
80.0,413.23898582539675
84.0,442.90585829032256
88.0,476.24591229508206
92.0,512.3133288
96.0,552.2441963728813
100.0,596.7867428965519
104.0,643.228323631579
108.0,691.6343839285713
112.0,743.1100811454545
116.0,795.608827111111
120.0,850.5220461132075
124.0,907.5878505961538
128.0,963.9934593529412
132.0,1019.0523182799999
136.0,1079.2975449795915
140.0,1146.8085571666663
144.0,1217.6224457021276
148.0,1288.2952958695653
152.0,1355.701499311111
156.0,1424.780788431818
160.0,1483.0897121162789
164.0,1545.0725862857144
168.0,1612.0571211219508
