t,MSD
4.0,6.975317429799423
8.0,20.1633493591954
12.0,33.84789855043228
16.0,46.57609576011559
20.0,58.31909793913044
24.0,69.47119777906977
28.0,80.01179474052478
32.0,90.24554321052631
36.0,100.21867066862168
40.0,113.72875698235293
44.0,131.89912768436577
48.0,151.6555811420118
52.0,170.57182496735905
56.0,189.41637886607143
60.0,207.79267443880585
64.0,225.40015249101796
68.0,243.0924560690691
72.0,262.88728530722886
76.0,284.27409692447134
80.0,306.3329423666666
84.0,328.74551427659566
88.0,352.16004931097564
92.0,375.84286286238535
96.0,399.6734604815951
100.0,423.6208172923078
104.0,447.5976462006173
108.0,475.4394667306501
112.0,506.23335406211174
116.0,539.7034492990653
120.0,572.3247007812499
124.0,602.7542421191223
128.0,631.2248025094339
132.0,658.1759630946372
136.0,683.3882949620253
140.0,708.000334193651
144.0,732.2219752770699
148.0,756.1189165271564
152.0,779.8361460480769
156.0,803.8625759389067
160.0,829.0810388387096
164.0,854.9112147572815
168.0,879.3238673896104
172.0,901.7569243908795
176.0,924.4146035947712
180.0,947.4708829999998
184.0,970.8350888947364
188.0,993.65250119802
192.0,1015.7050745397352
196.0,1037.5939433388708
200.0,1060.053364496667
204.0,1082.4233542341137
208.0,1101.4892741073825
212.0,1117.6425712356902
216.0,1132.0112269999997
220.0,1146.5598931966103
224.0,1161.0667830068028
228.0,1174.7591497474402
232.0,1188.6937758150686
236.0,1202.3527755120274
240.0,1216.312841048276
244.0,1230.1160315467127
248.0,1243.8661091666668
252.0,1257.4359673937283
256.0,1269.81087029021
260.0,1282.4245558
264.0,1295.7959023556336
268.0,1309.292486010601
272.0,1322.6401359893616
276.0,1336.94287216726
280.0,1351.2739826607144
284.0,1365.0540276379927
288.0,1378.0191273417267
292.0,1390.976246097473
296.0,1405.0970985253623
300.0,1420.092186047273
304.0,1435.8873279635038
308.0,1451.4754499560443
312.0,1466.3865481286768
316.0,1481.595252302584
320.0,1496.6797862481483
324.0,1510.8784958141264
328.0,1524.095382242537
332.0,1536.6630711797754
336.0,1550.0715126954888
340.0,1563.6329716679243
344.0,1577.3299006174243
348.0,1591.3143495361217
352.0,1604.5189043435116
356.0,1618.6698733946364
360.0,1633.1595722153845
364.0,1647.4090656988417
368.0,1662.6107689031005
372.0,1677.8677535758754
376.0,1693.0798306445317
380.0,1708.4231109960783
384.0,1723.5750270944877
388.0,1737.329962549407
392.0,1749.7491632063488
396.0,1759.4551791474103
400.0,1768.1130182519998
404.0,1777.6657992610442
408.0,1790.5257290967738
412.0,1804.6753895789475
416.0,1818.7368781504065
420.0,1831.3486158857143
424.0,1843.2069146762299
428.0,1853.7289183662551
432.0,1862.8098575165288
436.0,1870.784129680498
440.0,1877.3362279833336
444.0,1883.1080614476984
448.0,1892.0646838907562
452.0,1902.8934726793248
456.0,1914.0990357966107
460.0,1920.9436199191487
464.0,1927.0312907820512
468.0,1933.1792586394854
472.0,1938.756325849138
476.0,1943.296949787879
480.0,1943.7135906956523
484.0,1941.9094915196506
488.0,1939.7591416359649
492.0,1938.0536546475773
496.0,1934.2815508097344
500.0,1927.7151374488885
504.0,1920.962652089286
508.0,1914.4701686322865
512.0,1908.63604809009
516.0,1902.5135592669685
520.0,1894.107252790909
524.0,1884.257279182648
528.0,1874.4996474541285
532.0,1863.6718971935484
536.0,1852.245411949074
540.0,1841.0605678279069
544.0,1830.9510522383177
548.0,1821.8156109906106
552.0,1812.6720799339623
556.0,1803.5222457914695
560.0,1793.5351959
564.0,1781.8801125837315
568.0,1769.7521183942304
572.0,1757.1916119420298
576.0,1744.8464245339806
580.0,1732.554996468293
584.0,1720.0784728725491
588.0,1708.393925714286
592.0,1696.9342346188118
596.0,1685.4239888606965
600.0,1673.6354371350003
604.0,1661.2685532412058
608.0,1647.5343645757578
612.0,1632.2447752842636
616.0,1614.507479352041
620.0,1593.778748194872
624.0,1571.801469097938
628.0,1549.5045842797927
632.0,1526.1776589114586
636.0,1503.2113607486913
640.0,1479.9209045526313
644.0,1460.527222772487
648.0,1441.979003164894
652.0,1423.0986926577539
656.0,1403.541445080645
660.0,1384.1516896216217
664.0,1368.1609949836957
668.0,1356.731820590164
672.0,1344.8631891428572
676.0,1334.1235598176795
680.0,1328.7197230999998
684.0,1323.7418832234637
688.0,1318.27388952809
692.0,1314.1883454067797
696.0,1310.627400090909
700.0,1306.9815837542858
