t,MSD
4.0,9.966331820000004
8.0,10.816091130653271
12.0,9.677458787878795
16.0,11.680028644670058
20.0,12.971235025510214
24.0,13.542690512820524
28.0,15.187505175257735
32.0,17.86790197409328
36.0,17.20978327083334
40.0,19.650177649214655
44.0,22.55255165789475
48.0,23.26672294179895
52.0,22.719619553191492
56.0,25.5779078449198
60.0,26.614946424731198
64.0,28.084314621621633
68.0,30.358089163043473
72.0,32.586212092896176
76.0,31.591432758241762
80.0,32.99542097237569
84.0,35.22036405000001
88.0,34.82460351396649
92.0,35.747794466292135
96.0,36.6905662259887
100.0,37.82268458522727
104.0,39.22761433714284
108.0,38.86961360344828
112.0,38.83167353179191
116.0,41.05184662209301
120.0,40.795249842105264
124.0,42.49297651176471
128.0,42.52246695266271
132.0,42.43415939880951
136.0,42.51941685628741
140.0,43.63622249999999
144.0,43.922177230303014
148.0,43.33739059756096
152.0,43.680690092024534
156.0,43.69394935802468
160.0,44.02886267701862
164.0,44.35382784999999
168.0,43.61990012578615
172.0,43.38451981012657
176.0,44.910678821656035
180.0,45.34849060256409
184.0,45.348429541935474
188.0,45.67943706493505
192.0,46.45495384967318
196.0,46.92146959210525
200.0,47.15679903311257
204.0,47.24373431999999
208.0,47.453944536912736
212.0,48.618192459459436
216.0,49.02851588435372
220.0,49.61055473287671
224.0,49.61117978620689
228.0,49.92513463194441
232.0,50.321298860139834
236.0,50.145195154929546
240.0,50.45871748936169
244.0,50.365825728571416
248.0,50.36106061151079
252.0,50.35241752173911
256.0,50.497745686131374
260.0,50.582003536764695
264.0,50.0934262148148
268.0,49.97226131343281
272.0,49.67535590977442
276.0,49.46401080303029
280.0,49.08349690076335
284.0,48.482044084615374
288.0,48.14241152713178
292.0,47.449981164062486
296.0,46.877442590551155
300.0,46.08021349999999
304.0,45.10905310399998
308.0,44.39671791129032
312.0,43.69286551219513
316.0,42.63629029508195
320.0,42.072935338842974
324.0,40.93130634166665
328.0,40.1647330168067
332.0,39.24141411016948
336.0,38.45707255555555
340.0,37.60844612931033
344.0,36.673446217391295
348.0,36.04297313157894
352.0,35.496172628318575
356.0,34.93932767857142
360.0,34.55183069369369
364.0,34.39933824545454
368.0,34.32008877064221
372.0,34.394778499999994
376.0,34.62364861682243
380.0,35.263383198113196
384.0,35.70291021904761
388.0,36.32222150961537
392.0,36.93210640776698
396.0,37.8069898235294
400.0,38.415096702970295
