t,MSD
4.0,40.60083165198238
8.0,124.04592361061947
12.0,217.90822161777777
16.0,311.26641850892867
20.0,401.9818323632287
24.0,485.63212271621626
28.0,569.0107620769231
32.0,655.7001663454548
36.0,741.2453635159818
40.0,822.5329086192663
44.0,897.9182568525347
48.0,970.545939236111
52.0,1044.0625776139534
56.0,1119.2037664392524
60.0,1194.9330286995305
64.0,1275.8989672452828
68.0,1365.7615258672984
72.0,1465.7969000285714
76.0,1575.441254636364
80.0,1688.798866692308
84.0,1800.4757214396138
88.0,1912.384729601942
92.0,2028.3166443512198
96.0,2144.200618882353
100.0,2253.702839029557
104.0,2355.196081985148
108.0,2451.828709447761
112.0,2549.1221102500003
116.0,2651.353250788945
120.0,2756.5317718030306
124.0,2855.751950695432
128.0,2947.090227622449
132.0,3033.698301989744
136.0,3125.115249716495
140.0,3221.5872453264246
144.0,3323.395890276042
148.0,3427.219559884817
152.0,3530.797437689475
156.0,3631.398315476191
160.0,3722.9845148617014
164.0,3801.6522509411766
168.0,3863.856828526882
172.0,3909.9574247945943
176.0,3951.7126365815207
180.0,4003.151837754099
184.0,4063.2242257197804
188.0,4125.702286944751
192.0,4185.144771694444
196.0,4242.597663424582
200.0,4296.225895460675
204.0,4340.313026937853
208.0,4374.4145060056835
212.0,4407.472012662859
216.0,4448.721016494253
220.0,4492.375174895954
224.0,4535.439745715116
228.0,4574.702785660819
232.0,4610.090801947059
236.0,4642.169376461538
240.0,4681.4185871904765
244.0,4730.738811
248.0,4792.067900807229
252.0,4859.462573290909
256.0,4928.746542231708
260.0,4996.330541226995
264.0,5059.703773067902
268.0,5123.6938896335405
272.0,5188.472337006249
276.0,5251.609800930816
280.0,5302.632921829116
284.0,5337.769089140128
288.0,5358.820870782052
292.0,5368.228492800001
296.0,5375.701088214286
300.0,5384.102134274511
304.0,5385.47783763158
308.0,5378.798278450331
312.0,5385.451686433333
316.0,5405.411349751677
320.0,5434.043905351352
324.0,5480.99788617687
328.0,5543.095874356165
332.0,5609.768513986208
336.0,5672.089584187499
340.0,5725.93249823077
344.0,5772.563466281692
348.0,5817.531518304966
352.0,5858.413457749998
356.0,5896.0321824532375
360.0,5936.966949978259
364.0,5976.819566408758
368.0,6019.462790544118
372.0,6073.021327274076
376.0,6139.643150716419
380.0,6220.170686
384.0,6310.130227128787
388.0,6409.406899931298
392.0,6519.068265561539
396.0,6641.747681542635
400.0,6774.983812281252
404.0,6910.283450866142
408.0,7048.826710761907
412.0,7188.528687431999
416.0,7320.59621542742
420.0,7444.686221471545
424.0,7557.68162762295
428.0,7654.436272942148
432.0,7748.583953975
436.0,7849.118441747898
440.0,7957.208123313561
444.0,8066.450417094017
448.0,8178.283459956896
452.0,8292.34243321739
456.0,8410.406939464912
