t,MSD
4.0,38.18890150657893
8.0,125.8766465298013
12.0,238.84180094666667
16.0,360.7854593892617
20.0,481.94466887162156
24.0,593.0398479455781
28.0,686.8028545
32.0,762.0388064206896
36.0,821.5165891527777
40.0,872.4678139440562
44.0,916.2337752887322
48.0,954.2646075106383
52.0,985.35727625
56.0,1008.7450270359712
60.0,1023.2838055652172
64.0,1031.6318909051095
68.0,1037.243987227941
72.0,1048.1788088370374
76.0,1067.5334774850744
80.0,1098.8549491052631
84.0,1139.4257207954543
88.0,1183.9338251908398
92.0,1227.874638123077
96.0,1271.6644819844964
100.0,1316.031118679687
104.0,1359.6498992283464
108.0,1399.8129690079368
112.0,1437.2773956959998
116.0,1473.0881554919354
120.0,1501.881999707317
124.0,1516.8317491311477
128.0,1513.2599458347108
132.0,1495.231236441667
136.0,1455.8153189495797
140.0,1413.3615627118643
144.0,1374.040490811966
148.0,1343.226097474138
152.0,1332.5445889217392
156.0,1351.9432529824562
160.0,1398.8573886017696
164.0,1468.796496803571
168.0,1552.3706116486487
172.0,1638.2529374909086
176.0,1722.1489516788986
180.0,1798.4554716666662
184.0,1857.5240916448595
188.0,1898.3568289716984
192.0,1923.9283593523812
196.0,1934.0117508557694
200.0,1936.1118777961167
204.0,1931.1199693137255
208.0,1927.100220742574
212.0,1940.78241068
216.0,1972.4371696868684
220.0,2012.451473887755
224.0,2055.777797082474
228.0,2114.211315989583
232.0,2178.4181944736843
236.0,2240.6856713936168
240.0,2302.3537668817203
244.0,2358.587373076087
248.0,2403.7077113956043
252.0,2457.384831111111
256.0,2527.9264653707864
260.0,2612.5381734545454
264.0,2696.9918593678162
268.0,2771.560210232558
272.0,2834.927629529411
276.0,2872.9794445238094
280.0,2889.8337841566267
284.0,2876.0525650731706
288.0,2847.24680691358
292.0,2797.5022557999996
296.0,2747.9229927468355
300.0,2692.8102818076927
304.0,2665.4216066753243
